,Start,End,Attenuation
0,A,B,0.0138655367194
1,A,C,0.00940935470019
2,A,D,0.0186018983026
3,A,E,0.00505874826468
4,A,F,0.012669503146
5,B,A,0.0138655367194
6,B,C,0.0821275633181
7,B,D,0.0142719127808
8,B,E,0.00199165346473
9,B,F,0.019404302839
10,C,A,0.00940935470019
11,C,B,0.0821275633181
12,C,D,0.0072359084538
13,C,E,0.00181645583577
14,C,F,0.0367071190238
15,D,A,0.0186018983026
16,D,B,0.0142719127808
17,D,C,0.0072359084538
18,D,E,0.00260384603501
19,D,F,0.00550273727089
20,E,A,0.00505874826468
21,E,B,0.00199165346473
22,E,C,0.00181645583577
23,E,D,0.00260384603501
24,E,F,0.00254235736468
25,F,A,0.012669503146
26,F,B,0.019404302839
27,F,C,0.0367071190238
28,F,D,0.00550273727089
29,F,E,0.00254235736468
