,Start,End,Attenuation
0,A,B,0.00299829888088
1,A,C,0.0050929986125
2,A,D,0.00203180225227
3,A,E,0.00118659484734
4,A,F,0.00517748429036
5,A,G,0.00886412969858
6,B,A,0.00299829888088
7,B,C,0.00940098766787
8,B,D,0.00930577361821
9,B,E,0.00491131756681
10,B,F,0.0225537111477
11,B,G,0.013475292795
12,C,A,0.0050929986125
13,C,B,0.00940098766787
14,C,D,0.0141065588918
15,C,E,0.0041723637556
16,C,F,0.0662131500547
17,C,G,0.00832284467865
18,D,A,0.00203180225227
19,D,B,0.00930577361821
20,D,C,0.0141065588918
21,D,E,0.0199289687411
22,D,F,0.0129880787621
23,D,G,0.00375969644435
24,E,A,0.00118659484734
25,E,B,0.00491131756681
26,E,C,0.0041723637556
27,E,D,0.0199289687411
28,E,F,0.00430208455013
29,E,G,0.0020731917075
30,F,A,0.00517748429036
31,F,B,0.0225537111477
32,F,C,0.0662131500547
33,F,D,0.0129880787621
34,F,E,0.00430208455013
35,F,G,0.0159006311703
36,G,A,0.00886412969858
37,G,B,0.013475292795
38,G,C,0.00832284467865
39,G,D,0.00375969644435
40,G,E,0.0020731917075
41,G,F,0.0159006311703
