,Start,End,Attenuation
0,A,B,0.0137733884557
1,A,C,0.00363039624412
2,A,D,0.00339818266964
3,A,E,0.00905605362246
4,A,F,0.0219071847232
5,B,A,0.0137733884557
6,B,C,0.00206648134902
7,B,D,0.00180634998899
8,B,E,0.00354267501107
9,B,F,0.0086283082219
10,C,A,0.00363039624412
11,C,B,0.00206648134902
12,C,D,0.0930104049866
13,C,E,0.0260622952311
14,C,F,0.0078961024072
15,D,A,0.00339818266964
16,D,B,0.00180634998899
17,D,C,0.0930104049866
18,D,E,0.0216573101973
19,D,F,0.00607421345146
20,E,A,0.00905605362246
21,E,B,0.00354267501107
22,E,C,0.0260622952311
23,E,D,0.0216573101973
24,E,F,0.025309165097
25,F,A,0.0219071847232
26,F,B,0.0086283082219
27,F,C,0.0078961024072
28,F,D,0.00607421345146
29,F,E,0.025309165097
