,Start,End,Attenuation
0,A,B,0.00437705186021
1,A,C,0.00326785560386
2,A,D,0.0168030169123
3,A,E,0.0463427809085
4,A,F,0.00428959200773
5,B,A,0.00437705186021
6,B,C,0.168720613388
7,B,D,0.00192254960173
8,B,E,0.00858622745046
9,B,F,0.0164269972193
10,C,A,0.00326785560386
11,C,B,0.168720613388
12,C,D,0.00157912458788
13,C,E,0.00572470782782
14,C,F,0.0148984125788
15,D,A,0.0168030169123
16,D,B,0.00192254960173
17,D,C,0.00157912458788
18,D,E,0.00662025618078
19,D,F,0.00206105950676
20,E,A,0.0463427809085
21,E,B,0.00858622745046
22,E,C,0.00572470782782
23,E,D,0.00662025618078
24,E,F,0.00627842983331
25,F,A,0.00428959200773
26,F,B,0.0164269972193
27,F,C,0.0148984125788
28,F,D,0.00206105950676
29,F,E,0.00627842983331
