,Start,End,Attenuation
0,A,B,0.00173953459356
1,A,C,0.0020853119216
2,A,D,0.209727753593
3,A,E,0.0062972744277
4,A,F,0.00194346541536
5,A,G,0.00265165956361
6,A,H,0.00398672795957
7,A,I,0.0039595761135
8,B,A,0.00173953459356
9,B,C,0.00357554820233
10,B,D,0.00160904068365
11,B,E,0.00619586118776
12,B,F,0.0276674745573
13,B,G,0.0435446237243
14,B,H,0.00291652938312
15,B,I,0.00904773591274
16,C,A,0.0020853119216
17,C,B,0.00357554820233
18,C,D,0.00174919441944
19,C,E,0.00751450491335
20,C,F,0.0085572257282
21,C,G,0.00523003804493
22,C,H,0.0229373122341
23,C,I,0.00244872933319
24,D,A,0.209727753593
25,D,B,0.00160904068365
26,D,C,0.00174919441944
27,D,E,0.00498503735127
28,D,F,0.0017231443144
29,D,G,0.0023750056498
30,D,H,0.00310447842053
31,D,I,0.00381910388042
32,E,A,0.0062972744277
33,E,B,0.00619586118776
34,E,C,0.00751450491335
35,E,D,0.00498503735127
36,E,F,0.0096867095565
37,E,G,0.0159468081606
38,E,H,0.014212987832
39,E,I,0.0101884178196
40,F,A,0.00194346541536
41,F,B,0.0276674745573
42,F,C,0.0085572257282
43,F,D,0.0017231443144
44,F,E,0.0096867095565
45,F,G,0.0392612389649
46,F,H,0.00541881412387
47,F,I,0.00583353667507
48,G,A,0.00265165956361
49,G,B,0.0435446237243
50,G,C,0.00523003804493
51,G,D,0.0023750056498
52,G,E,0.0159468081606
53,G,F,0.0392612389649
54,G,H,0.00487357477065
55,G,I,0.0154358741265
56,H,A,0.00398672795957
57,H,B,0.00291652938312
58,H,C,0.0229373122341
59,H,D,0.00310447842053
60,H,E,0.014212987832
61,H,F,0.00541881412387
62,H,G,0.00487357477065
63,H,I,0.00299303947209
64,I,A,0.0039595761135
65,I,B,0.00904773591274
66,I,C,0.00244872933319
67,I,D,0.00381910388042
68,I,E,0.0101884178196
69,I,F,0.00583353667507
70,I,G,0.0154358741265
71,I,H,0.00299303947209
