,Start,End,Attenuation
0,A,B,0.00472852308379
1,A,C,0.0079031455175
2,A,D,0.00225530827536
3,A,E,0.0045047750312
4,A,F,0.0220880630527
5,A,G,0.00197235148725
6,B,A,0.00472852308379
7,B,C,0.04785571175
8,B,D,0.00263395937338
9,B,E,0.00791604797756
10,B,F,0.00801745707413
11,B,G,0.0157169017762
12,C,A,0.0079031455175
13,C,B,0.04785571175
14,C,D,0.00385342957602
15,C,E,0.0166419577009
16,C,F,0.0220558277093
17,C,G,0.0069525997221
18,D,A,0.00225530827536
19,D,B,0.00263395937338
20,D,C,0.00385342957602
21,D,E,0.014264328835
22,D,F,0.00463161848819
23,D,G,0.00187630369807
24,E,A,0.0045047750312
25,E,B,0.00791604797756
26,E,C,0.0166419577009
27,E,D,0.014264328835
28,E,F,0.0149289599262
29,E,G,0.00387143630868
30,F,A,0.0220880630527
31,F,B,0.00801745707413
32,F,C,0.0220558277093
33,F,D,0.00463161848819
34,F,E,0.0149289599262
35,F,G,0.00285585345653
36,G,A,0.00197235148725
37,G,B,0.0157169017762
38,G,C,0.0069525997221
39,G,D,0.00187630369807
40,G,E,0.00387143630868
41,G,F,0.00285585345653
