,Start,End,Attenuation
0,A,B,0.00653467124129
1,A,C,0.00559050790447
2,A,D,0.309993563917
3,A,E,0.00459350828476
4,A,F,0.0673858666518
5,A,G,0.00249234645412
6,B,A,0.00653467124129
7,B,C,0.00446502691095
8,B,D,0.00893645498272
9,B,E,0.00202838729856
10,B,F,0.00487795693126
11,B,G,0.00422925525601
12,C,A,0.00559050790447
13,C,B,0.00446502691095
14,C,D,0.00610882893235
15,C,E,0.0113417779978
16,C,F,0.00337245090596
17,C,G,0.0125961149888
18,D,A,0.309993563917
19,D,B,0.00893645498272
20,D,C,0.00610882893235
21,D,E,0.00424430911757
22,D,F,0.0412851241114
23,D,G,0.00281657158457
24,E,A,0.00459350828476
25,E,B,0.00202838729856
26,E,C,0.0113417779978
27,E,D,0.00424430911757
28,E,F,0.00316106353811
29,E,G,0.00313920743473
30,F,A,0.0673858666518
31,F,B,0.00487795693126
32,F,C,0.00337245090596
33,F,D,0.0412851241114
34,F,E,0.00316106353811
35,F,G,0.00177403948187
36,G,A,0.00249234645412
37,G,B,0.00422925525601
38,G,C,0.0125961149888
39,G,D,0.00281657158457
40,G,E,0.00313920743473
41,G,F,0.00177403948187
