,Start,End,Attenuation
0,A,B,0.00489431389799
1,A,C,0.037273392676
2,A,D,0.00218259293897
3,A,E,0.0025602090404
4,A,F,0.0121995539968
5,B,A,0.00489431389799
6,B,C,0.00649560531348
7,B,D,0.0127223524529
8,B,E,0.0315615046319
9,B,F,0.00942599436983
10,C,A,0.037273392676
11,C,B,0.00649560531348
12,C,D,0.00231849120847
13,C,E,0.00307846337783
14,C,F,0.00756373537183
15,D,A,0.00218259293897
16,D,B,0.0127223524529
17,D,C,0.00231849120847
18,D,E,0.0417253669994
19,D,F,0.0050148354946
20,E,A,0.0025602090404
21,E,B,0.0315615046319
22,E,C,0.00307846337783
23,E,D,0.0417253669994
24,E,F,0.00490490954143
25,F,A,0.0121995539968
26,F,B,0.00942599436983
27,F,C,0.00756373537183
28,F,D,0.0050148354946
29,F,E,0.00490490954143
