,Start,End,Attenuation
0,A,B,0.00354218686892
1,A,C,0.00347800939532
2,A,D,0.00325484844371
3,A,E,0.0153097390648
4,A,F,0.00418685856462
5,A,G,0.00309319564741
6,B,A,0.00354218686892
7,B,C,0.00628735189181
8,B,D,1.56055976001
9,B,E,0.00243643813004
10,B,F,0.00155904436267
11,B,G,0.0125319785027
12,C,A,0.00347800939532
13,C,B,0.00628735189181
14,C,D,0.00632072449696
15,C,E,0.00467868630191
16,C,F,0.00383857097721
17,C,G,0.0497817232974
18,D,A,0.00325484844371
19,D,B,1.56055976001
20,D,C,0.00632072449696
21,D,E,0.00231138390984
22,D,F,0.00151250582208
23,D,G,0.0131573715939
24,E,A,0.0153097390648
25,E,B,0.00243643813004
26,E,C,0.00467868630191
27,E,D,0.00231138390984
28,E,F,0.0183975743166
29,E,G,0.0032488649351
30,F,A,0.00418685856462
31,F,B,0.00155904436267
32,F,C,0.00383857097721
33,F,D,0.00151250582208
34,F,E,0.0183975743166
35,F,G,0.00245228101383
36,G,A,0.00309319564741
37,G,B,0.0125319785027
38,G,C,0.0497817232974
39,G,D,0.0131573715939
40,G,E,0.0032488649351
41,G,F,0.00245228101383
