,Start,End,Attenuation
0,A,B,0.0142640136423
1,A,C,0.00917878848136
2,A,D,0.016604703926
3,A,E,0.0145416316974
4,A,F,0.00474612526897
5,A,G,0.00843470345463
6,A,H,0.0199953950899
7,B,A,0.0142640136423
8,B,C,0.00300180808061
9,B,D,0.00815698044132
10,B,E,0.00362992423113
11,B,F,0.00314038755817
12,B,G,0.00292619893948
13,B,H,0.0101407146176
14,C,A,0.00917878848136
15,C,B,0.00300180808061
16,C,D,0.00987013783995
17,C,E,0.0236623473712
18,C,F,0.00730208313818
19,C,G,0.00850326867895
20,C,H,0.00876850219245
21,D,A,0.016604703926
22,D,B,0.00815698044132
23,D,C,0.00987013783995
24,D,E,0.00626612417586
25,D,F,0.0196784820269
26,D,G,0.00358571049494
27,D,H,0.766909926794
28,E,A,0.0145416316974
29,E,B,0.00362992423113
30,E,C,0.0236623473712
31,E,D,0.00626612417586
32,E,F,0.00350273412394
33,E,G,0.0486137723028
34,E,H,0.0062331125047
35,F,A,0.00474612526897
36,F,B,0.00314038755817
37,F,C,0.00730208313818
38,F,D,0.0196784820269
39,F,E,0.00350273412394
40,F,G,0.00218411387562
41,F,H,0.014919814372
42,G,A,0.00843470345463
43,G,B,0.00292619893948
44,G,C,0.00850326867895
45,G,D,0.00358571049494
46,G,E,0.0486137723028
47,G,F,0.00218411387562
48,G,H,0.00364524117458
49,H,A,0.0199953950899
50,H,B,0.0101407146176
51,H,C,0.00876850219245
52,H,D,0.766909926794
53,H,E,0.0062331125047
54,H,F,0.014919814372
55,H,G,0.00364524117458
