,Start,End,Attenuation
0,A,B,0.0150514748543
1,A,C,0.00819480099655
2,A,D,0.0128047865141
3,A,E,0.00850300644454
4,A,F,0.00435992151925
5,A,G,0.0226683697008
6,A,H,0.0805158500159
7,A,I,1.9871187823
8,B,A,0.0150514748543
9,B,C,0.00271429389238
10,B,D,0.00724534362497
11,B,E,0.00296520778866
12,B,F,0.00292035310516
13,B,G,0.00459291322503
14,B,H,0.0113918366922
15,B,I,0.0128878344768
16,C,A,0.00819480099655
17,C,B,0.00271429389238
18,C,D,0.00496165588295
19,C,E,0.0272510435281
20,C,F,0.00362607773224
21,C,G,0.0458874864795
22,C,H,0.00837207740263
23,C,I,0.00923023108212
24,D,A,0.0128047865141
25,D,B,0.00724534362497
26,D,C,0.00496165588295
27,D,E,0.00334707805609
28,D,F,0.0212062756972
29,D,G,0.00693712746058
30,D,H,0.0339163536887
31,D,I,0.0119045659034
32,E,A,0.00850300644454
33,E,B,0.00296520778866
34,E,C,0.0272510435281
35,E,D,0.00334707805609
36,E,F,0.00220172626615
37,E,G,0.035810940723
38,E,H,0.00635244189534
39,E,I,0.00972409174715
40,F,A,0.00435992151925
41,F,B,0.00292035310516
42,F,C,0.00362607773224
43,F,D,0.0212062756972
44,F,E,0.00220172626615
45,F,G,0.00378812048064
46,F,H,0.00740203139837
47,F,I,0.00426713311746
48,G,A,0.0226683697008
49,G,B,0.00459291322503
50,G,C,0.0458874864795
51,G,D,0.00693712746058
52,G,E,0.035810940723
53,G,F,0.00378812048064
54,G,H,0.0178834868864
55,G,I,0.0281652663946
56,H,A,0.0805158500159
57,H,B,0.0113918366922
58,H,C,0.00837207740263
59,H,D,0.0339163536887
60,H,E,0.00635244189534
61,H,F,0.00740203139837
62,H,G,0.0178834868864
63,H,I,0.0707593379598
64,I,A,1.9871187823
65,I,B,0.0128878344768
66,I,C,0.00923023108212
67,I,D,0.0119045659034
68,I,E,0.00972409174715
69,I,F,0.00426713311746
70,I,G,0.0281652663946
71,I,H,0.0707593379598
