,Start,End,Attenuation
0,A,B,0.00248835250838
1,A,C,0.00268037082731
2,A,D,0.00288827874123
3,A,E,0.00275703359318
4,A,F,0.00467454793268
5,B,A,0.00248835250838
6,B,C,0.00554718500606
7,B,D,0.114783819567
8,B,E,0.0602357400101
9,B,F,0.0256422039504
10,C,A,0.00268037082731
11,C,B,0.00554718500606
12,C,D,0.00428197252357
13,C,E,0.00360833618878
14,C,F,0.00443436265599
15,D,A,0.00288827874123
16,D,B,0.114783819567
17,D,C,0.00428197252357
18,D,E,0.53308003653
19,D,F,0.0607134606804
20,E,A,0.00275703359318
21,E,B,0.0602357400101
22,E,C,0.00360833618878
23,E,D,0.53308003653
24,E,F,0.0508911211677
25,F,A,0.00467454793268
26,F,B,0.0256422039504
27,F,C,0.00443436265599
28,F,D,0.0607134606804
29,F,E,0.0508911211677
