,Start,End,Attenuation
0,A,B,0.00398754173001
1,A,C,0.0161119682802
2,A,D,0.0052000474968
3,A,E,0.00312356203387
4,A,F,0.00711680757444
5,A,G,0.00782999989281
6,A,H,0.0137294326127
7,A,I,0.0130305523528
8,B,A,0.00398754173001
9,B,C,0.0017791194408
10,B,D,0.00724821615051
11,B,E,0.0227215111302
12,B,F,0.00196096754707
13,B,G,0.0164205265314
14,B,H,0.01017755184
15,B,I,0.00440992468876
16,C,A,0.0161119682802
17,C,B,0.0017791194408
18,C,D,0.00241803661765
19,C,E,0.00156483969607
20,C,F,0.00740297868098
21,C,G,0.00291002753394
22,C,H,0.00410999864638
23,C,I,0.00512630134415
24,D,A,0.0052000474968
25,D,B,0.00724821615051
26,D,C,0.00241803661765
27,D,E,0.00309322852939
28,D,F,0.00158891545402
29,D,G,0.00433308350213
30,D,H,0.00450339681434
31,D,I,0.0222626579784
32,E,A,0.00312356203387
33,E,B,0.0227215111302
34,E,C,0.00156483969607
35,E,D,0.00309322852939
36,E,F,0.00228732864327
37,E,G,0.0219457568643
38,E,H,0.0106200564857
39,E,I,0.00250916057682
40,F,A,0.00711680757444
41,F,B,0.00196096754707
42,F,C,0.00740297868098
43,F,D,0.00158891545402
44,F,E,0.00228732864327
45,F,G,0.00442202288201
46,F,H,0.00622385377632
47,F,I,0.00235471381772
48,G,A,0.00782999989281
49,G,B,0.0164205265314
50,G,C,0.00291002753394
51,G,D,0.00433308350213
52,G,E,0.0219457568643
53,G,F,0.00442202288201
54,G,H,0.114549722004
55,G,I,0.00443008907977
56,H,A,0.0137294326127
57,H,B,0.01017755184
58,H,C,0.00410999864638
59,H,D,0.00450339681434
60,H,E,0.0106200564857
61,H,F,0.00622385377632
62,H,G,0.114549722004
63,H,I,0.00551782555327
64,I,A,0.0130305523528
65,I,B,0.00440992468876
66,I,C,0.00512630134415
67,I,D,0.0222626579784
68,I,E,0.00250916057682
69,I,F,0.00235471381772
70,I,G,0.00443008907977
71,I,H,0.00551782555327
