,Start,End,Attenuation
0,A,B,0.00454192509828
1,A,C,0.00562459951621
2,A,D,0.00573631993918
3,A,E,0.0159676882979
4,A,F,0.0266242731356
5,A,G,0.00360742430402
6,A,H,0.00787325283797
7,A,I,0.0122643318429
8,B,A,0.00454192509828
9,B,C,0.00197505459381
10,B,D,0.00131101911231
11,B,E,0.00259855444528
12,B,F,0.00387698359223
13,B,G,0.00102522933711
14,B,H,0.00157245666846
15,B,I,0.014272710976
16,C,A,0.00562459951621
17,C,B,0.00197505459381
18,C,D,0.00685660654512
19,C,E,0.00251176507203
20,C,F,0.0172080760682
21,C,G,0.00436088677901
22,C,H,0.0113751005968
23,C,I,0.00231073928659
24,D,A,0.00573631993918
25,D,B,0.00131101911231
26,D,C,0.00685660654512
27,D,E,0.00463166163168
28,D,F,0.00639190748664
29,D,G,0.0726530104275
30,D,H,0.116800446059
31,D,I,0.002038591694
32,E,A,0.0159676882979
33,E,B,0.00259855444528
34,E,C,0.00251176507203
35,E,D,0.00463166163168
36,E,F,0.00533315680668
37,E,G,0.00345861268836
38,E,H,0.00490710585674
39,E,I,0.00751185154068
40,F,A,0.0266242731356
41,F,B,0.00387698359223
42,F,C,0.0172080760682
43,F,D,0.00639190748664
44,F,E,0.00533315680668
45,F,G,0.0038036597249
46,F,H,0.0105545892753
47,F,I,0.00571930840567
48,G,A,0.00360742430402
49,G,B,0.00102522933711
50,G,C,0.00436088677901
51,G,D,0.0726530104275
52,G,E,0.00345861268836
53,G,F,0.0038036597249
54,G,H,0.0233442798133
55,G,I,0.00154211875608
56,H,A,0.00787325283797
57,H,B,0.00157245666846
58,H,C,0.0113751005968
59,H,D,0.116800446059
60,H,E,0.00490710585674
61,H,F,0.0105545892753
62,H,G,0.0233442798133
63,H,I,0.00242671143313
64,I,A,0.0122643318429
65,I,B,0.014272710976
66,I,C,0.00231073928659
67,I,D,0.002038591694
68,I,E,0.00751185154068
69,I,F,0.00571930840567
70,I,G,0.00154211875608
71,I,H,0.00242671143313
