,Start,End,Attenuation
0,A,B,0.00168006655979
1,A,C,0.00275357612472
2,A,D,0.0030663972196
3,A,E,0.00221669880972
4,A,F,0.00251864464662
5,A,G,0.00556812427021
6,A,H,0.00672302636689
7,B,A,0.00168006655979
8,B,C,0.0264552020241
9,B,D,0.00365534032648
10,B,E,0.0171848648588
11,B,F,0.0477961003505
12,B,G,0.00607008399299
13,B,H,0.00501286714906
14,C,A,0.00275357612472
15,C,B,0.0264552020241
16,C,D,0.00815721068431
17,C,E,0.0635445124672
18,C,F,0.228642572863
19,C,G,0.0103200885314
20,C,H,0.0155241371615
21,D,A,0.0030663972196
22,D,B,0.00365534032648
23,D,C,0.00815721068431
24,D,E,0.0120831254632
25,D,F,0.00577122683864
26,D,G,0.00342621055608
27,D,H,0.0172215535605
28,E,A,0.00221669880972
29,E,B,0.0171848648588
30,E,C,0.0635445124672
31,E,D,0.0120831254632
32,E,F,0.0325527328948
33,E,G,0.00537356331076
34,E,H,0.0117823410552
35,F,A,0.00251864464662
36,F,B,0.0477961003505
37,F,C,0.228642572863
38,F,D,0.00577122683864
39,F,E,0.0325527328948
40,F,G,0.0114601335713
41,F,H,0.0107597134743
42,G,A,0.00556812427021
43,G,B,0.00607008399299
44,G,C,0.0103200885314
45,G,D,0.00342621055608
46,G,E,0.00537356331076
47,G,F,0.0114601335713
48,G,H,0.0103305828242
49,H,A,0.00672302636689
50,H,B,0.00501286714906
51,H,C,0.0155241371615
52,H,D,0.0172215535605
53,H,E,0.0117823410552
54,H,F,0.0107597134743
55,H,G,0.0103305828242
