,Start,End,Attenuation
0,A,B,0.00215808212528
1,A,C,0.00373748354091
2,A,D,0.0203781409497
3,A,E,0.00449605338755
4,A,F,0.00255528214227
5,A,G,0.00553995171548
6,A,H,0.0169477379035
7,A,I,0.00199816133883
8,B,A,0.00215808212528
9,B,C,0.0140095845967
10,B,D,0.00387521052517
11,B,E,0.0218581883664
12,B,F,0.00895344292628
13,B,G,0.0142129141232
14,B,H,0.00502450184759
15,B,I,0.00314185408933
16,C,A,0.00373748354091
17,C,B,0.0140095845967
18,C,D,0.0108172038681
19,C,E,0.0208178064227
20,C,F,0.00415024432254
21,C,G,0.0166946789827
22,C,H,0.0128248798295
23,C,I,0.00200428443925
24,D,A,0.0203781409497
25,D,B,0.00387521052517
26,D,C,0.0108172038681
27,D,E,0.00955104606828
28,D,F,0.00323407927701
29,D,G,0.0117271522018
30,D,H,0.138957137647
31,D,I,0.0020110500429
32,E,A,0.00449605338755
33,E,B,0.0218581883664
34,E,C,0.0208178064227
35,E,D,0.00955104606828
36,E,F,0.0128669946432
37,E,G,0.37008185865
38,E,H,0.0161511794092
39,E,I,0.00420618934555
40,F,A,0.00255528214227
41,F,B,0.00895344292628
42,F,C,0.00415024432254
43,F,D,0.00323407927701
44,F,E,0.0128669946432
45,F,G,0.0127728659755
46,F,H,0.00449965296604
47,F,I,0.018797293721
48,G,A,0.00553995171548
49,G,B,0.0142129141232
50,G,C,0.0166946789827
51,G,D,0.0117271522018
52,G,E,0.37008185865
53,G,F,0.0127728659755
54,G,H,0.022211663806
55,G,I,0.00447346750285
56,H,A,0.0169477379035
57,H,B,0.00502450184759
58,H,C,0.0128248798295
59,H,D,0.138957137647
60,H,E,0.0161511794092
61,H,F,0.00449965296604
62,H,G,0.022211663806
63,H,I,0.00257932932356
64,I,A,0.00199816133883
65,I,B,0.00314185408933
66,I,C,0.00200428443925
67,I,D,0.0020110500429
68,I,E,0.00420618934555
69,I,F,0.018797293721
70,I,G,0.00447346750285
71,I,H,0.00257932932356
