,Start,End,Attenuation
0,A,B,0.00795082903922
1,A,C,0.011951605191
2,A,D,0.00788062254824
3,A,E,0.0358404395965
4,A,F,0.00299868213936
5,A,G,0.0048121906014
6,A,H,0.0122251115607
7,A,I,0.0136785338042
8,B,A,0.00795082903922
9,B,C,0.225374777132
10,B,D,0.0734933294034
11,B,E,0.00859229036146
12,B,F,0.00309330009199
13,B,G,0.00498187739592
14,B,H,0.00253999610567
15,B,I,0.11462216248
16,C,A,0.011951605191
17,C,B,0.225374777132
18,C,D,0.0544014177984
19,C,E,0.0128966927904
20,C,F,0.00313632786421
21,C,G,0.00518809017579
22,C,H,0.00312720054574
23,C,I,0.383160181955
24,D,A,0.00788062254824
25,D,B,0.0734933294034
26,D,C,0.0544014177984
27,D,E,0.00641355885114
28,D,F,0.00486565790556
29,D,G,0.00888136598485
30,D,H,0.0027827854885
31,D,I,0.0894047309954
32,E,A,0.0358404395965
33,E,B,0.00859229036146
34,E,C,0.0128966927904
35,E,D,0.00641355885114
36,E,F,0.00194569850573
37,E,G,0.0028752410543
38,E,H,0.00576836774521
39,E,I,0.011911323248
40,F,A,0.00299868213936
41,F,B,0.00309330009199
42,F,C,0.00313632786421
43,F,D,0.00486565790556
44,F,E,0.00194569850573
45,F,G,0.0599034644536
46,F,H,0.00255116072229
47,F,I,0.00376590605716
48,G,A,0.0048121906014
49,G,B,0.00498187739592
50,G,C,0.00518809017579
51,G,D,0.00888136598485
52,G,E,0.0028752410543
53,G,F,0.0599034644536
54,G,H,0.0034086955421
55,G,I,0.00660958072493
56,H,A,0.0122251115607
57,H,B,0.00253999610567
58,H,C,0.00312720054574
59,H,D,0.0027827854885
60,H,E,0.00576836774521
61,H,F,0.00255116072229
62,H,G,0.0034086955421
63,H,I,0.00347678107499
64,I,A,0.0136785338042
65,I,B,0.11462216248
66,I,C,0.383160181955
67,I,D,0.0894047309954
68,I,E,0.011911323248
69,I,F,0.00376590605716
70,I,G,0.00660958072493
71,I,H,0.00347678107499
