,Start,End,Attenuation
0,A,B,0.00370107202548
1,A,C,0.00527139814941
2,A,D,0.00291129744965
3,A,E,0.0222706025356
4,A,F,0.00253538317752
5,A,G,0.00527526778364
6,A,H,0.0114962210022
7,A,I,0.0922842018463
8,B,A,0.00370107202548
9,B,C,0.00183175035244
10,B,D,0.0120935792041
11,B,E,0.0105134282397
12,B,F,0.00226696685698
13,B,G,0.0330779925945
14,B,H,0.00679857429393
15,B,I,0.00425794121935
16,C,A,0.00527139814941
17,C,B,0.00183175035244
18,C,D,0.00268872884234
19,C,E,0.00384706275387
20,C,F,0.00869251815485
21,C,G,0.00302848773396
22,C,H,0.00791040579809
23,C,I,0.0078509366176
24,D,A,0.00291129744965
25,D,B,0.0120935792041
26,D,C,0.00268872884234
27,D,E,0.00603408276105
28,D,F,0.00558343906515
29,D,G,0.0312002297295
30,D,H,0.00994484429105
31,D,I,0.0039240718758
32,E,A,0.0222706025356
33,E,B,0.0105134282397
34,E,C,0.00384706275387
35,E,D,0.00603408276105
36,E,F,0.00298531572683
37,E,G,0.0176974274537
38,E,H,0.0240970782991
39,E,I,0.0287277659601
40,F,A,0.00253538317752
41,F,B,0.00226696685698
42,F,C,0.00869251815485
43,F,D,0.00558343906515
44,F,E,0.00298531572683
45,F,G,0.00409394111704
46,F,H,0.00709257323533
47,F,I,0.00363571555127
48,G,A,0.00527526778364
49,G,B,0.0330779925945
50,G,C,0.00302848773396
51,G,D,0.0312002297295
52,G,E,0.0176974274537
53,G,F,0.00409394111704
54,G,H,0.0197792504324
55,G,I,0.00725474134501
56,H,A,0.0114962210022
57,H,B,0.00679857429393
58,H,C,0.00791040579809
59,H,D,0.00994484429105
60,H,E,0.0240970782991
61,H,F,0.00709257323533
62,H,G,0.0197792504324
63,H,I,0.025366653308
64,I,A,0.0922842018463
65,I,B,0.00425794121935
66,I,C,0.0078509366176
67,I,D,0.0039240718758
68,I,E,0.0287277659601
69,I,F,0.00363571555127
70,I,G,0.00725474134501
71,I,H,0.025366653308
