,Start,End,Attenuation
0,A,B,0.00339308528156
1,A,C,0.0310439829435
2,A,D,0.00456438775701
3,A,E,0.0132170555708
4,A,F,0.0234089575556
5,A,G,0.00243249130953
6,B,A,0.00339308528156
7,B,C,0.00415603938341
8,B,D,0.00163886245465
9,B,E,0.00429139652034
10,B,F,0.00245718609937
11,B,G,0.00281457172844
12,C,A,0.0310439829435
13,C,B,0.00415603938341
14,C,D,0.00850980728474
15,C,E,0.109237155743
16,C,F,0.0457221869686
17,C,G,0.00467934107669
18,D,A,0.00456438775701
19,D,B,0.00163886245465
20,D,C,0.00850980728474
21,D,E,0.0107868295534
22,D,F,0.014324094391
23,D,G,0.00560773024273
24,E,A,0.0132170555708
25,E,B,0.00429139652034
26,E,C,0.109237155743
27,E,D,0.0107868295534
28,E,F,0.025915995045
29,E,G,0.00743648571248
30,F,A,0.0234089575556
31,F,B,0.00245718609937
32,F,C,0.0457221869686
33,F,D,0.014324094391
34,F,E,0.025915995045
35,F,G,0.00360427960731
36,G,A,0.00243249130953
37,G,B,0.00281457172844
38,G,C,0.00467934107669
39,G,D,0.00560773024273
40,G,E,0.00743648571248
41,G,F,0.00360427960731
