,Start,End,Attenuation
0,A,B,0.016910721739
1,A,C,0.0075771978144
2,A,D,0.0861344968421
3,A,E,0.00849203466063
4,A,F,0.0127662033603
5,A,G,0.0047496397512
6,B,A,0.016910721739
7,B,C,0.00296911779475
8,B,D,0.00913136633615
9,B,E,0.00388174729171
10,B,F,0.00370927246789
11,B,G,0.00309524188837
12,C,A,0.0075771978144
13,C,B,0.00296911779475
14,C,D,0.0151450162024
15,C,E,0.0372634606733
16,C,F,0.0132995397472
17,C,G,0.0106826736483
18,D,A,0.0861344968421
19,D,B,0.00913136633615
20,D,C,0.0151450162024
21,D,E,0.0168468228883
22,D,F,0.0177360564688
23,D,G,0.0071402101212
24,E,A,0.00849203466063
25,E,B,0.00388174729171
26,E,C,0.0372634606733
27,E,D,0.0168468228883
28,E,F,0.00683473299532
29,E,G,0.0412688041701
30,F,A,0.0127662033603
31,F,B,0.00370927246789
32,F,C,0.0132995397472
33,F,D,0.0177360564688
34,F,E,0.00683473299532
35,F,G,0.00345836733485
36,G,A,0.0047496397512
37,G,B,0.00309524188837
38,G,C,0.0106826736483
39,G,D,0.0071402101212
40,G,E,0.0412688041701
41,G,F,0.00345836733485
