,Start,End,Attenuation
0,A,B,0.00198852482138
1,A,C,0.00814946137428
2,A,D,0.0243542492655
3,A,E,0.00545138661862
4,A,F,0.00492764483044
5,A,G,0.00426187856386
6,A,H,0.00395271639783
7,A,I,0.0188366061084
8,B,A,0.00198852482138
9,B,C,0.00168588357414
10,B,D,0.00204327411424
11,B,E,0.0023940948415
12,B,F,0.00243317132066
13,B,G,0.00194339872171
14,B,H,0.0182630849708
15,B,I,0.00425069528298
16,C,A,0.00814946137428
17,C,B,0.00168588357414
18,C,D,0.0436257604467
19,C,E,0.00176666549863
20,C,F,0.00167916751005
21,C,G,0.00149149968339
22,C,H,0.00346982595047
23,C,I,0.00743180636678
24,D,A,0.0243542492655
25,D,B,0.00204327411424
26,D,C,0.0436257604467
27,D,E,0.00275644205798
28,D,F,0.0025837509045
29,D,G,0.00224255569997
30,D,H,0.00456410826944
31,D,I,0.0168995927252
32,E,A,0.00545138661862
33,E,B,0.0023940948415
34,E,C,0.00176666549863
35,E,D,0.00275644205798
36,E,F,1.71837261766
37,E,G,0.153425989575
38,E,H,0.00312030815289
39,E,I,0.00541060832356
40,F,A,0.00492764483044
41,F,B,0.00243317132066
42,F,C,0.00167916751005
43,F,D,0.0025837509045
44,F,E,1.71837261766
45,F,G,0.166857146383
46,F,H,0.00308081004897
47,F,I,0.0050675529968
48,G,A,0.00426187856386
49,G,B,0.00194339872171
50,G,C,0.00149149968339
51,G,D,0.00224255569997
52,G,E,0.153425989575
53,G,F,0.166857146383
54,G,H,0.00239658977038
55,G,I,0.00388911893029
56,H,A,0.00395271639783
57,H,B,0.0182630849708
58,H,C,0.00346982595047
59,H,D,0.00456410826944
60,H,E,0.00312030815289
61,H,F,0.00308081004897
62,H,G,0.00239658977038
63,H,I,0.0134585073006
64,I,A,0.0188366061084
65,I,B,0.00425069528298
66,I,C,0.00743180636678
67,I,D,0.0168995927252
68,I,E,0.00541060832356
69,I,F,0.0050675529968
70,I,G,0.00388911893029
71,I,H,0.0134585073006
