,Start,End,Attenuation
0,A,B,0.00475764386922
1,A,C,0.00177423592755
2,A,D,0.129048860081
3,A,E,0.00237811113922
4,A,F,0.00690003008008
5,A,G,0.036682083123
6,A,H,0.00609160182879
7,B,A,0.00475764386922
8,B,C,0.00559379857946
9,B,D,0.00698795195754
10,B,E,0.00330940254595
11,B,F,0.00936296579164
12,B,G,0.00761453373468
13,B,H,0.00293124898388
14,C,A,0.00177423592755
15,C,B,0.00559379857946
16,C,D,0.0022699359006
17,C,E,0.00900372509505
18,C,F,0.00644858626107
19,C,G,0.00284275704026
20,C,H,0.00265858042669
21,D,A,0.129048860081
22,D,B,0.00698795195754
23,D,C,0.0022699359006
24,D,E,0.00299303363823
25,D,F,0.0110108137592
26,D,G,0.119762196941
27,D,H,0.00717486833545
28,E,A,0.00237811113922
29,E,B,0.00330940254595
30,E,C,0.00900372509505
31,E,D,0.00299303363823
32,E,F,0.0121737818574
33,E,G,0.00420986044783
34,E,H,0.00816391186734
35,F,A,0.00690003008008
36,F,B,0.00936296579164
37,F,C,0.00644858626107
38,F,D,0.0110108137592
39,F,E,0.0121737818574
40,F,G,0.0215102395401
41,F,H,0.0135997851638
42,G,A,0.036682083123
43,G,B,0.00761453373468
44,G,C,0.00284275704026
45,G,D,0.119762196941
46,G,E,0.00420986044783
47,G,F,0.0215102395401
48,G,H,0.0113634265164
49,H,A,0.00609160182879
50,H,B,0.00293124898388
51,H,C,0.00265858042669
52,H,D,0.00717486833545
53,H,E,0.00816391186734
54,H,F,0.0135997851638
55,H,G,0.0113634265164
