,Start,End,Attenuation
0,A,B,0.0123947147203
1,A,C,0.0451534625981
2,A,D,0.00266503964081
3,A,E,0.00232826894677
4,A,F,0.0025334121979
5,A,G,0.0100382490664
6,A,H,0.00375078939479
7,B,A,0.0123947147203
8,B,C,0.0169778321978
9,B,D,0.00695120839506
10,B,E,0.00725247906944
11,B,F,0.00596903412175
12,B,G,0.0144513639142
13,B,H,0.0096677553714
14,C,A,0.0451534625981
15,C,B,0.0169778321978
16,C,D,0.002622115083
17,C,E,0.00285967905579
18,C,F,0.00396455027558
19,C,G,0.035060842015
20,C,H,0.0033857991309
21,D,A,0.00266503964081
22,D,B,0.00695120839506
23,D,C,0.002622115083
24,D,E,0.0116203553674
25,D,F,0.00288272746011
26,D,G,0.00253604951964
27,D,H,0.0682023964509
28,E,A,0.00232826894677
29,E,B,0.00725247906944
30,E,C,0.00285967905579
31,E,D,0.0116203553674
32,E,F,0.00890053021761
33,E,G,0.00368200975022
34,E,H,0.00741517750443
35,F,A,0.0025334121979
36,F,B,0.00596903412175
37,F,C,0.00396455027558
38,F,D,0.00288272746011
39,F,E,0.00890053021761
40,F,G,0.00800693077781
41,F,H,0.00264218873119
42,G,A,0.0100382490664
43,G,B,0.0144513639142
44,G,C,0.035060842015
45,G,D,0.00253604951964
46,G,E,0.00368200975022
47,G,F,0.00800693077781
48,G,H,0.00293677896264
49,H,A,0.00375078939479
50,H,B,0.0096677553714
51,H,C,0.0033857991309
52,H,D,0.0682023964509
53,H,E,0.00741517750443
54,H,F,0.00264218873119
55,H,G,0.00293677896264
