,Start,End,Attenuation
0,A,B,0.00544793145814
1,A,C,0.0195768028371
2,A,D,0.0914818478578
3,A,E,0.0261736483371
4,A,F,0.0891278605736
5,A,G,0.00496321775096
6,A,H,0.00422907961963
7,A,I,0.022758382235
8,B,A,0.00544793145814
9,B,C,0.00565846625065
10,B,D,0.00395706679635
11,B,E,0.00957210401196
12,B,F,0.00564640363972
13,B,G,0.0271629477956
14,B,H,0.00393823741596
15,B,I,0.0175766023705
16,C,A,0.0195768028371
17,C,B,0.00565846625065
18,C,D,0.00948131604489
19,C,E,0.0943432359215
20,C,F,0.00958518623886
21,C,G,0.00866413013207
22,C,H,0.0144977505637
23,C,I,0.0251089575271
24,D,A,0.0914818478578
25,D,B,0.00395706679635
26,D,C,0.00948131604489
27,D,E,0.0111216722875
28,D,F,0.118444803333
29,D,G,0.00335645992652
30,D,H,0.00290187977222
31,D,I,0.0108284575418
32,E,A,0.0261736483371
33,E,B,0.00957210401196
34,E,C,0.0943432359215
35,E,D,0.0111216722875
36,E,F,0.0137412268821
37,E,G,0.0132905112017
38,E,H,0.0102938440159
39,E,I,0.107053883178
40,F,A,0.0891278605736
41,F,B,0.00564640363972
42,F,C,0.00958518623886
43,F,D,0.118444803333
44,F,E,0.0137412268821
45,F,G,0.00424547148732
46,F,H,0.00300886608982
47,F,I,0.0165092381595
48,G,A,0.00496321775096
49,G,B,0.0271629477956
50,G,C,0.00866413013207
51,G,D,0.00335645992652
52,G,E,0.0132905112017
53,G,F,0.00424547148732
54,G,H,0.00905883525867
55,G,I,0.0170640503782
56,H,A,0.00422907961963
57,H,B,0.00393823741596
58,H,C,0.0144977505637
59,H,D,0.00290187977222
60,H,E,0.0102938440159
61,H,F,0.00300886608982
62,H,G,0.00905883525867
63,H,I,0.0069094673432
64,I,A,0.022758382235
65,I,B,0.0175766023705
66,I,C,0.0251089575271
67,I,D,0.0108284575418
68,I,E,0.107053883178
69,I,F,0.0165092381595
70,I,G,0.0170640503782
71,I,H,0.0069094673432
