,Start,End,Attenuation
0,A,B,0.00181875339517
1,A,C,0.0808411033577
2,A,D,0.127529138511
3,A,E,0.00513008618882
4,A,F,0.0018407464066
5,B,A,0.00181875339517
6,B,C,0.00220562086272
7,B,D,0.00162949347206
8,B,E,0.00684051366281
9,B,F,0.0202967811507
10,C,A,0.0808411033577
11,C,B,0.00220562086272
12,C,D,0.0808702396564
13,C,E,0.00561844781136
14,C,F,0.00204535922312
15,D,A,0.127529138511
16,D,B,0.00162949347206
17,D,C,0.0808702396564
18,D,E,0.0038178739666
19,D,F,0.0015641784403
20,E,A,0.00513008618882
21,E,B,0.00684051366281
22,E,C,0.00561844781136
23,E,D,0.0038178739666
24,E,F,0.0109022024329
25,F,A,0.0018407464066
26,F,B,0.0202967811507
27,F,C,0.00204535922312
28,F,D,0.0015641784403
29,F,E,0.0109022024329
