,Start,End,Attenuation
0,A,B,0.00848503988946
1,A,C,0.0035402716252
2,A,D,0.0200311803599
3,A,E,0.0202888878815
4,A,F,0.00500972136186
5,B,A,0.00848503988946
6,B,C,0.00511033661369
7,B,D,0.0205118030633
8,B,E,0.00444247851805
9,B,F,0.0162909355586
10,C,A,0.0035402716252
11,C,B,0.00511033661369
12,C,D,0.00283196832197
13,C,E,0.00496627799436
14,C,F,0.00209983623149
15,D,A,0.0200311803599
16,D,B,0.0205118030633
17,D,C,0.00283196832197
18,D,E,0.00536578231838
19,D,F,0.0196560032475
20,E,A,0.0202888878815
21,E,B,0.00444247851805
22,E,C,0.00496627799436
23,E,D,0.00536578231838
24,E,F,0.00242200496646
25,F,A,0.00500972136186
26,F,B,0.0162909355586
27,F,C,0.00209983623149
28,F,D,0.0196560032475
29,F,E,0.00242200496646
