,Start,End,Attenuation
0,A,B,0.00536482382527
1,A,C,0.00432310013327
2,A,D,0.0104491134356
3,A,E,0.00423289259515
4,A,F,0.0105570297153
5,A,G,0.0158922902558
6,A,H,1.0909440394
7,B,A,0.00536482382527
8,B,C,0.00196029294899
9,B,D,0.00225448213146
10,B,E,0.00163173244535
11,B,F,0.0246712514719
12,B,G,0.00615553151338
13,B,H,0.00549438267251
14,C,A,0.00432310013327
15,C,B,0.00196029294899
16,C,D,0.01789702572
17,C,E,0.0709512054783
18,C,F,0.00196744250715
19,C,G,0.00997212593591
20,C,H,0.00382629998248
21,D,A,0.0104491134356
22,D,B,0.00225448213146
23,D,C,0.01789702572
24,D,E,0.0277697252102
25,D,F,0.00278504008057
26,D,G,0.0120503947724
27,D,H,0.00880817321831
28,E,A,0.00423289259515
29,E,B,0.00163173244535
30,E,C,0.0709512054783
31,E,D,0.0277697252102
32,E,F,0.00176367175744
33,E,G,0.00692684190594
34,E,H,0.00376562601382
35,F,A,0.0105570297153
36,F,B,0.0246712514719
37,F,C,0.00196744250715
38,F,D,0.00278504008057
39,F,E,0.00176367175744
40,F,G,0.00618559287861
41,F,H,0.0118397305794
42,G,A,0.0158922902558
43,G,B,0.00615553151338
44,G,C,0.00997212593591
45,G,D,0.0120503947724
46,G,E,0.00692684190594
47,G,F,0.00618559287861
48,G,H,0.0131188178448
49,H,A,1.0909440394
50,H,B,0.00549438267251
51,H,C,0.00382629998248
52,H,D,0.00880817321831
53,H,E,0.00376562601382
54,H,F,0.0118397305794
55,H,G,0.0131188178448
