,Start,End,Attenuation
0,A,B,0.00758378199435
1,A,C,0.0105026427271
2,A,D,0.0519380308031
3,A,E,0.689032556153
4,A,F,0.00359822200166
5,A,G,0.025962306376
6,A,H,0.0155998367689
7,A,I,0.00349287904227
8,B,A,0.00758378199435
9,B,C,0.00234593832595
10,B,D,0.0195898707855
11,B,E,0.00695178674666
12,B,F,0.00164820202784
13,B,G,0.00702521352814
14,B,H,0.00264406793625
15,B,I,0.00126632365924
16,C,A,0.0105026427271
17,C,B,0.00234593832595
18,C,D,0.005393285776
19,C,E,0.0126988440032
20,C,F,0.00283934314348
21,C,G,0.00995040168392
22,C,H,0.0320591434244
23,C,I,0.00688593663205
24,D,A,0.0519380308031
25,D,B,0.0195898707855
26,D,C,0.005393285776
27,D,E,0.0424664346282
28,D,F,0.00258584195058
29,D,G,0.0244948106372
30,D,H,0.00650990450922
31,D,I,0.00221402074011
32,E,A,0.689032556153
33,E,B,0.00695178674666
34,E,C,0.0126988440032
35,E,D,0.0424664346282
36,E,F,0.00329655174695
37,E,G,0.0363211792077
38,E,H,0.0164888143678
39,E,I,0.00352171994872
40,F,A,0.00359822200166
41,F,B,0.00164820202784
42,F,C,0.00283934314348
43,F,D,0.00258584195058
44,F,E,0.00329655174695
45,F,G,0.00195560650071
46,F,H,0.00569937549381
47,F,I,0.0068979881656
48,G,A,0.025962306376
49,G,B,0.00702521352814
50,G,C,0.00995040168392
51,G,D,0.0244948106372
52,G,E,0.0363211792077
53,G,F,0.00195560650071
54,G,H,0.00740965803906
55,G,I,0.00235484219327
56,H,A,0.0155998367689
57,H,B,0.00264406793625
58,H,C,0.0320591434244
59,H,D,0.00650990450922
60,H,E,0.0164888143678
61,H,F,0.00569937549381
62,H,G,0.00740965803906
63,H,I,0.0120349936777
64,I,A,0.00349287904227
65,I,B,0.00126632365924
66,I,C,0.00688593663205
67,I,D,0.00221402074011
68,I,E,0.00352171994872
69,I,F,0.0068979881656
70,I,G,0.00235484219327
71,I,H,0.0120349936777
