,Start,End,Attenuation
0,A,B,0.00704541172252
1,A,C,0.00363197023317
2,A,D,0.0127060523607
3,A,E,0.0100629817501
4,A,F,0.0123616801462
5,A,G,0.012963687814
6,A,H,0.0109996854388
7,B,A,0.00704541172252
8,B,C,0.00797587124565
9,B,D,0.0024077190534
10,B,E,0.00213134026873
11,B,F,0.0198949499716
12,B,G,0.00250123229535
13,B,H,0.00254610344437
14,C,A,0.00363197023317
15,C,B,0.00797587124565
16,C,D,0.0015833563081
17,C,E,0.00148814689842
18,C,F,0.016833295652
19,C,G,0.00227695179128
20,C,H,0.00146567956367
21,D,A,0.0127060523607
22,D,B,0.0024077190534
23,D,C,0.0015833563081
24,D,E,0.424998478573
25,D,F,0.00317655166458
26,D,G,0.01600238715
27,D,H,0.0761157201773
28,E,A,0.0100629817501
29,E,B,0.00213134026873
30,E,C,0.00148814689842
31,E,D,0.424998478573
32,E,F,0.0028670039192
33,E,G,0.0177488363309
34,E,H,0.0419778261771
35,F,A,0.0123616801462
36,F,B,0.0198949499716
37,F,C,0.016833295652
38,F,D,0.00317655166458
39,F,E,0.0028670039192
40,F,G,0.00453171025688
41,F,H,0.00293032873814
42,G,A,0.012963687814
43,G,B,0.00250123229535
44,G,C,0.00227695179128
45,G,D,0.01600238715
46,G,E,0.0177488363309
47,G,F,0.00453171025688
48,G,H,0.00792228107528
49,H,A,0.0109996854388
50,H,B,0.00254610344437
51,H,C,0.00146567956367
52,H,D,0.0761157201773
53,H,E,0.0419778261771
54,H,F,0.00293032873814
55,H,G,0.00792228107528
