,Start,End,Attenuation
0,A,B,0.0159693565046
1,A,C,0.259645475966
2,A,D,0.00292214270788
3,A,E,0.00442893087156
4,A,F,0.00787532939
5,A,G,0.00467638141165
6,B,A,0.0159693565046
7,B,C,0.0105654103111
8,B,D,0.00606717975612
9,B,E,0.00955837016091
10,B,F,0.00484733856872
11,B,G,0.00238358701147
12,C,A,0.259645475966
13,C,B,0.0105654103111
14,C,D,0.00261388666351
15,C,E,0.0039178432808
16,C,F,0.00921257591622
17,C,G,0.00600521065379
18,D,A,0.00292214270788
19,D,B,0.00606717975612
20,D,C,0.00261388666351
21,D,E,0.0727791857194
22,D,F,0.00379516885588
23,D,G,0.0017044087034
24,E,A,0.00442893087156
25,E,B,0.00955837016091
26,E,C,0.0039178432808
27,E,D,0.0727791857194
28,E,F,0.0061234805661
29,E,G,0.00232356315619
30,F,A,0.00787532939
31,F,B,0.00484733856872
32,F,C,0.00921257591622
33,F,D,0.00379516885588
34,F,E,0.0061234805661
35,F,G,0.0156650969997
36,G,A,0.00467638141165
37,G,B,0.00238358701147
38,G,C,0.00600521065379
39,G,D,0.0017044087034
40,G,E,0.00232356315619
41,G,F,0.0156650969997
