,Start,End,Attenuation
0,A,B,0.00216012316592
1,A,C,0.0119184609014
2,A,D,0.00260866932322
3,A,E,0.0167035044722
4,A,F,0.00288581446732
5,A,G,0.0015916084518
6,A,H,0.00732474790001
7,B,A,0.00216012316592
8,B,C,0.00469137323512
9,B,D,0.0113927680923
10,B,E,0.00517401435485
11,B,F,0.003072907682
12,B,G,0.0765030422089
13,B,H,0.00598148553869
14,C,A,0.0119184609014
15,C,B,0.00469137323512
16,C,D,0.00902834671146
17,C,E,0.0279296975585
18,C,F,0.00249611534005
19,C,G,0.00316038095721
20,C,H,0.0081414200129
21,D,A,0.00260866932322
22,D,B,0.0113927680923
23,D,C,0.00902834671146
24,D,E,0.00520519813674
25,D,F,0.00170599674013
26,D,G,0.00863818423852
27,D,H,0.00373896471837
28,E,A,0.0167035044722
29,E,B,0.00517401435485
30,E,C,0.0279296975585
31,E,D,0.00520519813674
32,E,F,0.00496828246864
33,E,G,0.00326723701153
34,E,H,0.0340999093474
35,F,A,0.00288581446732
36,F,B,0.003072907682
37,F,C,0.00249611534005
38,F,D,0.00170599674013
39,F,E,0.00496828246864
40,F,G,0.00230885392251
41,F,H,0.0124949678446
42,G,A,0.0015916084518
43,G,B,0.0765030422089
44,G,C,0.00316038095721
45,G,D,0.00863818423852
46,G,E,0.00326723701153
47,G,F,0.00230885392251
48,G,H,0.00370000599808
49,H,A,0.00732474790001
50,H,B,0.00598148553869
51,H,C,0.0081414200129
52,H,D,0.00373896471837
53,H,E,0.0340999093474
54,H,F,0.0124949678446
55,H,G,0.00370000599808
