,Start,End,Attenuation
0,A,B,0.00277629579084
1,A,C,0.00255975149665
2,A,D,0.00343779541863
3,A,E,0.00584815437779
4,A,F,0.0135206177727
5,A,G,0.006489544788
6,A,H,0.00798197369372
7,A,I,0.139112831611
8,B,A,0.00277629579084
9,B,C,0.00584821537231
10,B,D,0.00609493432738
11,B,E,0.0284299614563
12,B,F,0.0079137662497
13,B,G,0.00819171758744
14,B,H,0.00499994600414
15,B,I,0.00372648283779
16,C,A,0.00255975149665
17,C,B,0.00584821537231
18,C,D,0.00175011298817
19,C,E,0.00665311145043
20,C,F,0.00689598334823
21,C,G,0.0024900156145
22,C,H,0.00202393287057
23,C,I,0.00330420502421
24,D,A,0.00343779541863
25,D,B,0.00609493432738
26,D,C,0.00175011298817
27,D,E,0.00727844012122
28,D,F,0.0045217620373
29,D,G,0.0396424694011
30,D,H,0.0271178007857
31,D,I,0.00408154039439
32,E,A,0.00584815437779
33,E,B,0.0284299614563
34,E,C,0.00665311145043
35,E,D,0.00727844012122
36,E,F,0.0330397401517
37,E,G,0.0162155565156
38,E,H,0.0092840467027
39,E,I,0.00914074670252
40,F,A,0.0135206177727
41,F,B,0.0079137662497
42,F,C,0.00689598334823
43,F,D,0.0045217620373
44,F,E,0.0330397401517
45,F,G,0.0100104079676
46,F,H,0.00801467350399
47,F,I,0.0283299191537
48,G,A,0.006489544788
49,G,B,0.00819171758744
50,G,C,0.0024900156145
51,G,D,0.0396424694011
52,G,E,0.0162155565156
53,G,F,0.0100104079676
54,G,H,0.101040272846
55,G,I,0.00863084027623
56,H,A,0.00798197369372
57,H,B,0.00499994600414
58,H,C,0.00202393287057
59,H,D,0.0271178007857
60,H,E,0.0092840467027
61,H,F,0.00801467350399
62,H,G,0.101040272846
63,H,I,0.00966485700359
64,I,A,0.139112831611
65,I,B,0.00372648283779
66,I,C,0.00330420502421
67,I,D,0.00408154039439
68,I,E,0.00914074670252
69,I,F,0.0283299191537
70,I,G,0.00863084027623
71,I,H,0.00966485700359
