,Start,End,Attenuation
0,A,B,0.00291633485672
1,A,C,0.00533571037296
2,A,D,0.00226835106856
3,A,E,0.0019377832031
4,A,F,0.00628375859675
5,A,G,0.0088469281905
6,A,H,0.00389202285765
7,B,A,0.00291633485672
8,B,C,0.0107530997826
9,B,D,0.0167511544975
10,B,E,0.0299743013624
11,B,F,0.00648839025858
12,B,G,0.0130547212688
13,B,H,0.00239184471347
14,C,A,0.00533571037296
15,C,B,0.0107530997826
16,C,D,0.0165358622073
17,C,E,0.00420916249245
18,C,F,0.00414350581292
19,C,G,0.0101988973616
20,C,H,0.00854310150556
21,D,A,0.00226835106856
22,D,B,0.0167511544975
23,D,C,0.0165358622073
24,D,E,0.00656974369167
25,D,F,0.0027654558816
26,D,G,0.00507495447691
27,D,H,0.00367355478238
28,E,A,0.0019377832031
29,E,B,0.0299743013624
30,E,C,0.00420916249245
31,E,D,0.00656974369167
32,E,F,0.00547228043731
33,E,G,0.0067792272509
34,E,H,0.00145428407981
35,F,A,0.00628375859675
36,F,B,0.00648839025858
37,F,C,0.00414350581292
38,F,D,0.0027654558816
39,F,E,0.00547228043731
40,F,G,0.0315122701727
41,F,H,0.0017216739124
42,G,A,0.0088469281905
43,G,B,0.0130547212688
44,G,C,0.0101988973616
45,G,D,0.00507495447691
46,G,E,0.0067792272509
47,G,F,0.0315122701727
48,G,H,0.00280555069401
49,H,A,0.00389202285765
50,H,B,0.00239184471347
51,H,C,0.00854310150556
52,H,D,0.00367355478238
53,H,E,0.00145428407981
54,H,F,0.0017216739124
55,H,G,0.00280555069401
