,Start,End,Attenuation
0,A,B,0.0166491830805
1,A,C,0.00369964880096
2,A,D,0.00674552770008
3,A,E,0.00492905059662
4,A,F,0.0184041184235
5,B,A,0.0166491830805
6,B,C,0.013226520245
7,B,D,0.00978273430976
8,B,E,0.00716013687467
9,B,F,0.0143253536891
10,C,A,0.00369964880096
11,C,B,0.013226520245
12,C,D,0.00539522560219
13,C,E,0.00494804434552
14,C,F,0.00424453962793
15,D,A,0.00674552770008
16,D,B,0.00978273430976
17,D,C,0.00539522560219
18,D,E,0.233656581677
19,D,F,0.00333465042845
20,E,A,0.00492905059662
21,E,B,0.00716013687467
22,E,C,0.00494804434552
23,E,D,0.233656581677
24,E,F,0.00268935831311
25,F,A,0.0184041184235
26,F,B,0.0143253536891
27,F,C,0.00424453962793
28,F,D,0.00333465042845
29,F,E,0.00268935831311
