,Start,End,Attenuation
0,A,B,0.00138311522866
1,A,C,0.00172327568588
2,A,D,0.00256307200219
3,A,E,0.00236411806699
4,A,F,0.00535300921164
5,B,A,0.00138311522866
6,B,C,0.045311805711
7,B,D,0.00706858129446
8,B,E,0.00284272017484
9,B,F,0.00207041313469
10,C,A,0.00172327568588
11,C,B,0.045311805711
12,C,D,0.00601255013901
13,C,E,0.0050599659937
14,C,F,0.00322921455237
15,D,A,0.00256307200219
16,D,B,0.00706858129446
17,D,C,0.00601255013901
18,D,E,0.00196894158044
19,D,F,0.00213793250417
20,E,A,0.00236411806699
21,E,B,0.00284272017484
22,E,C,0.0050599659937
23,E,D,0.00196894158044
24,E,F,0.0175975868384
25,F,A,0.00535300921164
26,F,B,0.00207041313469
27,F,C,0.00322921455237
28,F,D,0.00213793250417
29,F,E,0.0175975868384
