,Start,End,Attenuation
0,A,B,0.00831934571852
1,A,C,0.053664282177
2,A,D,0.00664895166735
3,A,E,0.00812393268368
4,A,F,0.00948702377597
5,A,G,0.00396393594307
6,B,A,0.00831934571852
7,B,C,0.0143195375613
8,B,D,0.0064219455233
9,B,E,0.00470190870426
10,B,F,0.279692437239
11,B,G,0.00393949616023
12,C,A,0.053664282177
13,C,B,0.0143195375613
14,C,D,0.00496056549862
15,C,E,0.0147292226564
16,C,F,0.0142185159332
17,C,G,0.00672934632275
18,D,A,0.00664895166735
19,D,B,0.0064219455233
20,D,C,0.00496056549862
21,D,E,0.00198827800429
22,D,F,0.00891997110988
23,D,G,0.00147678772442
24,E,A,0.00812393268368
25,E,B,0.00470190870426
26,E,C,0.0147292226564
27,E,D,0.00198827800429
28,E,F,0.00420982437693
29,E,G,0.0317126849483
30,F,A,0.00948702377597
31,F,B,0.279692437239
32,F,C,0.0142185159332
33,F,D,0.00891997110988
34,F,E,0.00420982437693
35,F,G,0.00334741241515
36,G,A,0.00396393594307
37,G,B,0.00393949616023
38,G,C,0.00672934632275
39,G,D,0.00147678772442
40,G,E,0.0317126849483
41,G,F,0.00334741241515
