,Start,End,Attenuation
0,A,B,0.00470494146393
1,A,C,0.0729046785037
2,A,D,0.413796420196
3,A,E,0.00921106497274
4,A,F,0.0137386158038
5,B,A,0.00470494146393
6,B,C,0.00425018467749
7,B,D,0.00548279859038
8,B,E,0.0102835943699
9,B,F,0.015874936812
10,C,A,0.0729046785037
11,C,B,0.00425018467749
12,C,D,0.113063871833
13,C,E,0.0133260081466
14,C,F,0.0158778836281
15,D,A,0.413796420196
16,D,B,0.00548279859038
17,D,C,0.113063871833
18,D,E,0.0127229724192
19,D,F,0.0200422253231
20,E,A,0.00921106497274
21,E,B,0.0102835943699
22,E,C,0.0133260081466
23,E,D,0.0127229724192
24,E,F,0.0965692702454
25,F,A,0.0137386158038
26,F,B,0.015874936812
27,F,C,0.0158778836281
28,F,D,0.0200422253231
29,F,E,0.0965692702454
