,Start,End,Attenuation
0,A,B,0.00410306024042
1,A,C,0.00221343227291
2,A,D,0.00222036506968
3,A,E,0.0392125932724
4,A,F,0.0947256188012
5,A,G,0.0219679698776
6,A,H,0.00292099166508
7,A,I,0.00188414713956
8,B,A,0.00410306024042
9,B,C,0.00869512218729
10,B,D,0.0139352454489
11,B,E,0.00321044725177
12,B,F,0.00478229651516
13,B,G,0.0114245934779
14,B,H,0.0067976047329
15,B,I,0.014187074002
16,C,A,0.00221343227291
17,C,B,0.00869512218729
18,C,D,0.00321396251038
19,C,E,0.00233984402626
20,C,F,0.00286855862281
21,C,G,0.00460824388626
22,C,H,0.042491270237
23,C,I,0.00413829640467
24,D,A,0.00222036506968
25,D,B,0.0139352454489
26,D,C,0.00321396251038
27,D,E,0.00166462534479
28,D,F,0.00224388202797
29,D,G,0.00374928246921
30,D,H,0.00245343796927
31,D,I,0.0748282194383
32,E,A,0.0392125932724
33,E,B,0.00321044725177
34,E,C,0.00233984402626
35,E,D,0.00166462534479
36,E,F,0.0857096786805
37,E,G,0.0143719823095
38,E,H,0.0034618731926
39,E,I,0.00150756160548
40,F,A,0.0947256188012
41,F,B,0.00478229651516
42,F,C,0.00286855862281
43,F,D,0.00224388202797
44,F,E,0.0857096786805
45,F,G,0.0383668212599
46,F,H,0.00412821541788
47,F,I,0.00198573021966
48,G,A,0.0219679698776
49,G,B,0.0114245934779
50,G,C,0.00460824388626
51,G,D,0.00374928246921
52,G,E,0.0143719823095
53,G,F,0.0383668212599
54,G,H,0.00627293453989
55,G,I,0.00329641464331
56,H,A,0.00292099166508
57,H,B,0.0067976047329
58,H,C,0.042491270237
59,H,D,0.00245343796927
60,H,E,0.0034618731926
61,H,F,0.00412821541788
62,H,G,0.00627293453989
63,H,I,0.00283306690859
64,I,A,0.00188414713956
65,I,B,0.014187074002
66,I,C,0.00413829640467
67,I,D,0.0748282194383
68,I,E,0.00150756160548
69,I,F,0.00198573021966
70,I,G,0.00329641464331
71,I,H,0.00283306690859
