,Start,End,Attenuation
0,A,B,0.0137931560354
1,A,C,0.0117219718377
2,A,D,0.00323711410783
3,A,E,0.0378472125165
4,A,F,0.00651728881591
5,A,G,0.0163932593946
6,B,A,0.0137931560354
7,B,C,0.0144732148162
8,B,D,0.00243588644077
9,B,E,0.00631029259769
10,B,F,0.0470343018586
11,B,G,0.00454465505655
12,C,A,0.0117219718377
13,C,B,0.0144732148162
14,C,D,0.00147303811799
15,C,E,0.00486298282515
16,C,F,0.0147477721288
17,C,G,0.00919222334854
18,D,A,0.00323711410783
19,D,B,0.00243588644077
20,D,C,0.00147303811799
21,D,E,0.00521984183026
22,D,F,0.00164395297359
23,D,G,0.00178557887031
24,E,A,0.0378472125165
25,E,B,0.00631029259769
26,E,C,0.00486298282515
27,E,D,0.00521984183026
28,E,F,0.00349041874113
29,E,G,0.0103549271672
30,F,A,0.00651728881591
31,F,B,0.0470343018586
32,F,C,0.0147477721288
33,F,D,0.00164395297359
34,F,E,0.00349041874113
35,F,G,0.00332175028495
36,G,A,0.0163932593946
37,G,B,0.00454465505655
38,G,C,0.00919222334854
39,G,D,0.00178557887031
40,G,E,0.0103549271672
41,G,F,0.00332175028495
