,Start,End,Attenuation
0,A,B,0.00775529491281
1,A,C,0.00316710176565
2,A,D,0.00137182794833
3,A,E,0.00168626819693
4,A,F,0.00254629036326
5,B,A,0.00775529491281
6,B,C,0.0215864706322
7,B,D,0.00364977377616
8,B,E,0.0032580422935
9,B,F,0.0065886644356
10,C,A,0.00316710176565
11,C,B,0.0215864706322
12,C,D,0.00527613565861
13,C,E,0.00278493996568
14,C,F,0.00496991718387
15,D,A,0.00137182794833
16,D,B,0.00364977377616
17,D,C,0.00527613565861
18,D,E,0.00854855512125
19,D,F,0.0101942913886
20,E,A,0.00168626819693
21,E,B,0.0032580422935
22,E,C,0.00278493996568
23,E,D,0.00854855512125
24,E,F,0.0369755122067
25,F,A,0.00254629036326
26,F,B,0.0065886644356
27,F,C,0.00496991718387
28,F,D,0.0101942913886
29,F,E,0.0369755122067
