,Start,End,Attenuation
0,A,B,0.00157598653881
1,A,C,0.00344081541038
2,A,D,0.00598835083201
3,A,E,0.0814386898494
4,A,F,0.00268704584227
5,A,G,0.00108934457038
6,A,H,0.00782651392002
7,B,A,0.00157598653881
8,B,C,0.00643156362368
9,B,D,0.00609740666784
10,B,E,0.00135870936516
11,B,F,0.00294166043688
12,B,G,0.0363431362953
13,B,H,0.00247374605284
14,C,A,0.00344081541038
15,C,B,0.00643156362368
16,C,D,0.00904069620719
17,C,E,0.00321288027677
18,C,F,0.00212413868448
19,C,G,0.00329516622143
20,C,H,0.0146508450872
21,D,A,0.00598835083201
22,D,B,0.00609740666784
23,D,C,0.00904069620719
24,D,E,0.00416805943022
25,D,F,0.00765300332122
26,D,G,0.00320465089452
27,D,H,0.00621313851769
28,E,A,0.0814386898494
29,E,B,0.00135870936516
30,E,C,0.00321288027677
31,E,D,0.00416805943022
32,E,F,0.00193728656129
33,E,G,0.0009566267414
34,E,H,0.00892441623025
35,F,A,0.00268704584227
36,F,B,0.00294166043688
37,F,C,0.00212413868448
38,F,D,0.00765300332122
39,F,E,0.00193728656129
40,F,G,0.00221105911189
41,F,H,0.00179031006512
42,G,A,0.00108934457038
43,G,B,0.0363431362953
44,G,C,0.00329516622143
45,G,D,0.00320465089452
46,G,E,0.0009566267414
47,G,F,0.00221105911189
48,G,H,0.00156628658869
49,H,A,0.00782651392002
50,H,B,0.00247374605284
51,H,C,0.0146508450872
52,H,D,0.00621313851769
53,H,E,0.00892441623025
54,H,F,0.00179031006512
55,H,G,0.00156628658869
