,Start,End,Attenuation
0,A,B,0.0179748965974
1,A,C,0.00569145231557
2,A,D,0.00535360997252
3,A,E,0.00705583569891
4,A,F,0.00794889685711
5,A,G,0.158556230228
6,B,A,0.0179748965974
7,B,C,0.0185342449382
8,B,D,0.00326407849377
9,B,E,0.0118037142671
10,B,F,0.0102243609446
11,B,G,0.0100614808408
12,C,A,0.00569145231557
13,C,B,0.0185342449382
14,C,D,0.00320108214307
15,C,E,0.0332978759191
16,C,F,0.0183917625088
17,C,G,0.00412330711901
18,D,A,0.00535360997252
19,D,B,0.00326407849377
20,D,C,0.00320108214307
21,D,E,0.0064782762279
22,D,F,0.00921569338492
23,D,G,0.00576773182576
24,E,A,0.00705583569891
25,E,B,0.0118037142671
26,E,C,0.0332978759191
27,E,D,0.0064782762279
28,E,F,0.247364905944
29,E,G,0.00534120970583
30,F,A,0.00794889685711
31,F,B,0.0102243609446
32,F,C,0.0183917625088
33,F,D,0.00921569338492
34,F,E,0.247364905944
35,F,G,0.00618782515285
36,G,A,0.158556230228
37,G,B,0.0100614808408
38,G,C,0.00412330711901
39,G,D,0.00576773182576
40,G,E,0.00534120970583
41,G,F,0.00618782515285
