,Start,End,Attenuation
0,A,B,0.0069052814495
1,A,C,0.00355671871564
2,A,D,0.00233256563238
3,A,E,0.00349216219117
4,A,F,0.0311139515703
5,A,G,0.0029032051001
6,A,H,0.00344372918245
7,B,A,0.0069052814495
8,B,C,0.0105515821211
9,B,D,0.0105152711351
10,B,E,0.0153332374867
11,B,F,0.00909287023322
12,B,G,0.0030755375182
13,B,H,0.0291583982942
14,C,A,0.00355671871564
15,C,B,0.0105515821211
16,C,D,0.00365242027939
17,C,E,0.148749040115
18,C,F,0.00301800283047
19,C,G,0.00932967304509
20,C,H,0.0226144014579
21,D,A,0.00233256563238
22,D,B,0.0105152711351
23,D,C,0.00365242027939
24,D,E,0.00508571698839
25,D,F,0.00341320677001
26,D,G,0.00142434768943
27,D,H,0.0101505674111
28,E,A,0.00349216219117
29,E,B,0.0153332374867
30,E,C,0.148749040115
31,E,D,0.00508571698839
32,E,F,0.00325486649944
33,E,G,0.00598671110796
34,E,H,0.0595363257948
35,F,A,0.0311139515703
36,F,B,0.00909287023322
37,F,C,0.00301800283047
38,F,D,0.00341320677001
39,F,E,0.00325486649944
40,F,G,0.00196408079671
41,F,H,0.00376904703941
42,G,A,0.0029032051001
43,G,B,0.0030755375182
44,G,C,0.00932967304509
45,G,D,0.00142434768943
46,G,E,0.00598671110796
47,G,F,0.00196408079671
48,G,H,0.003526513717
49,H,A,0.00344372918245
50,H,B,0.0291583982942
51,H,C,0.0226144014579
52,H,D,0.0101505674111
53,H,E,0.0595363257948
54,H,F,0.00376904703941
55,H,G,0.003526513717
