,Start,End,Attenuation
0,A,B,0.00397778309505
1,A,C,0.0104732622558
2,A,D,0.00209080829221
3,A,E,0.027344669374
4,A,F,0.0327197507631
5,A,G,0.00303232694151
6,B,A,0.00397778309505
7,B,C,0.0269912277109
8,B,D,0.00347102466115
9,B,E,0.00208455248215
10,B,F,0.00233545272145
11,B,G,0.00168787720404
12,C,A,0.0104732622558
13,C,B,0.0269912277109
14,C,D,0.0032625215988
15,C,E,0.00399693928345
16,C,F,0.00460772100802
17,C,G,0.00228601864356
18,D,A,0.00209080829221
19,D,B,0.00347102466115
20,D,C,0.0032625215988
21,D,E,0.0014583256117
22,D,F,0.00187120269758
23,D,G,0.00486335455248
24,E,A,0.027344669374
25,E,B,0.00208455248215
26,E,C,0.00399693928345
27,E,D,0.0014583256117
28,E,F,0.0846684723197
29,E,G,0.0027420516153
30,F,A,0.0327197507631
31,F,B,0.00233545272145
32,F,C,0.00460772100802
33,F,D,0.00187120269758
34,F,E,0.0846684723197
35,F,G,0.00405972943915
36,G,A,0.00303232694151
37,G,B,0.00168787720404
38,G,C,0.00228601864356
39,G,D,0.00486335455248
40,G,E,0.0027420516153
41,G,F,0.00405972943915
