,Start,End,Attenuation
0,A,B,0.00459002457326
1,A,C,0.0889773713605
2,A,D,0.00217569839021
3,A,E,0.00258710976481
4,A,F,0.0179349830142
5,A,G,0.00599235415513
6,A,H,0.00606822416133
7,A,I,0.00451254243856
8,B,A,0.00459002457326
9,B,C,0.00487783451871
10,B,D,0.0176507837005
11,B,E,0.0228173143662
12,B,F,0.0142673045773
13,B,G,0.00465203955204
14,B,H,0.0104406795989
15,B,I,2.52453695531
16,C,A,0.0889773713605
17,C,B,0.00487783451871
18,C,D,0.00244227208739
19,C,E,0.00299714140301
20,C,F,0.0269581736783
21,C,G,0.0106944185917
22,C,H,0.00946772430338
23,C,I,0.00470387008542
24,D,A,0.00217569839021
25,D,B,0.0176507837005
26,D,C,0.00244227208739
27,D,E,0.19875610153
28,D,F,0.00496259000275
29,D,G,0.00346903603977
30,D,H,0.00685785957795
31,D,I,0.0164512985845
32,E,A,0.00258710976481
33,E,B,0.0228173143662
34,E,C,0.00299714140301
35,E,D,0.19875610153
36,E,F,0.00661222478867
37,E,G,0.00460509368724
38,E,H,0.0103295384907
39,E,I,0.0201732231187
40,F,A,0.0179349830142
41,F,B,0.0142673045773
42,F,C,0.0269581736783
43,F,D,0.00496259000275
44,F,E,0.00661222478867
45,F,G,0.0129880340508
46,F,H,0.0260105488961
47,F,I,0.0131892764449
48,G,A,0.00599235415513
49,G,B,0.00465203955204
50,G,C,0.0106944185917
51,G,D,0.00346903603977
52,G,E,0.00460509368724
53,G,F,0.0129880340508
54,G,H,0.0386961293834
55,G,I,0.00431556501449
56,H,A,0.00606822416133
57,H,B,0.0104406795989
58,H,C,0.00946772430338
59,H,D,0.00685785957795
60,H,E,0.0103295384907
61,H,F,0.0260105488961
62,H,G,0.0386961293834
63,H,I,0.00928474833025
64,I,A,0.00451254243856
65,I,B,2.52453695531
66,I,C,0.00470387008542
67,I,D,0.0164512985845
68,I,E,0.0201732231187
69,I,F,0.0131892764449
70,I,G,0.00431556501449
71,I,H,0.00928474833025
