,Start,End,Attenuation
0,A,B,0.0218315003227
1,A,C,0.00818247929212
2,A,D,0.00281675203447
3,A,E,0.0059174755399
4,A,F,0.0243439939661
5,A,G,0.0748418264037
6,A,H,0.0138430385212
7,B,A,0.0218315003227
8,B,C,0.0031484269651
9,B,D,0.00206319287714
10,B,E,0.00257510348443
11,B,F,0.0266996140758
12,B,G,0.0488604838707
13,B,H,0.00524012349811
14,C,A,0.00818247929212
15,C,B,0.0031484269651
16,C,D,0.00301745628978
17,C,E,0.148332161651
18,C,F,0.00405453269639
19,C,G,0.00500228648295
20,C,H,0.0126796904246
21,D,A,0.00281675203447
22,D,B,0.00206319287714
23,D,C,0.00301745628978
24,D,E,0.00346486715009
25,D,F,0.0015903444097
26,D,G,0.00206244768058
27,D,H,0.00168107363976
28,E,A,0.0059174755399
29,E,B,0.00257510348443
30,E,C,0.148332161651
31,E,D,0.00346486715009
32,E,F,0.00306411019408
33,E,G,0.00376705962817
34,E,H,0.00759577350816
35,F,A,0.0243439939661
36,F,B,0.0266996140758
37,F,C,0.00405453269639
38,F,D,0.0015903444097
39,F,E,0.00306411019408
40,F,G,0.10453598532
41,F,H,0.0120109083855
42,G,A,0.0748418264037
43,G,B,0.0488604838707
44,G,C,0.00500228648295
45,G,D,0.00206244768058
46,G,E,0.00376705962817
47,G,F,0.10453598532
48,G,H,0.0115780842533
49,H,A,0.0138430385212
50,H,B,0.00524012349811
51,H,C,0.0126796904246
52,H,D,0.00168107363976
53,H,E,0.00759577350816
54,H,F,0.0120109083855
55,H,G,0.0115780842533
