,Start,End,Attenuation
0,A,B,0.0395502221809
1,A,C,0.00253681702295
2,A,D,0.00535981928167
3,A,E,0.0277735718199
4,A,F,0.00284031826881
5,A,G,0.0211143731896
6,A,H,0.00204152269218
7,A,I,0.00143012997566
8,B,A,0.0395502221809
9,B,C,0.00274521257017
10,B,D,0.00305024408585
11,B,E,0.0090517981059
12,B,F,0.00298397166448
13,B,G,0.167075281153
14,B,H,0.00221517643448
15,B,I,0.00130426684242
16,C,A,0.00253681702295
17,C,B,0.00274521257017
18,C,D,0.00233582134149
19,C,E,0.00284707616279
20,C,F,0.436133121068
21,C,G,0.00335395359988
22,C,H,0.191116251397
23,C,I,0.0069835263264
24,D,A,0.00535981928167
25,D,B,0.00305024408585
26,D,C,0.00233582134149
27,D,E,0.0169831318331
28,D,F,0.0027185984802
29,D,G,0.00277979986313
30,D,H,0.00195288821463
31,D,I,0.00245767359648
32,E,A,0.0277735718199
33,E,B,0.0090517981059
34,E,C,0.00284707616279
35,E,D,0.0169831318331
36,E,F,0.00331117804865
37,E,G,0.00738902150063
38,E,H,0.00227101984368
39,E,I,0.0019505367264
40,F,A,0.00284031826881
41,F,B,0.00298397166448
42,F,C,0.436133121068
43,F,D,0.0027185984802
44,F,E,0.00331117804865
45,F,G,0.00362224807593
46,F,H,0.0765044719859
47,F,I,0.00759662105523
48,G,A,0.0211143731896
49,G,B,0.167075281153
50,G,C,0.00335395359988
51,G,D,0.00277979986313
52,G,E,0.00738902150063
53,G,F,0.00362224807593
54,G,H,0.00266845749613
55,G,I,0.00141727246339
56,H,A,0.00204152269218
57,H,B,0.00221517643448
58,H,C,0.191116251397
59,H,D,0.00195288821463
60,H,E,0.00227101984368
61,H,F,0.0765044719859
62,H,G,0.00266845749613
63,H,I,0.00741509794752
64,I,A,0.00143012997566
65,I,B,0.00130426684242
66,I,C,0.0069835263264
67,I,D,0.00245767359648
68,I,E,0.0019505367264
69,I,F,0.00759662105523
70,I,G,0.00141727246339
71,I,H,0.00741509794752
