,Start,End,Attenuation
0,A,B,0.0134869314241
1,A,C,0.00428618665557
2,A,D,0.00240759552232
3,A,E,0.00718689779933
4,A,F,0.00281946274419
5,A,G,0.00843387988239
6,A,H,0.00849579054843
7,B,A,0.0134869314241
8,B,C,0.0171453666419
9,B,D,0.00721885185171
10,B,E,0.0448259839124
11,B,F,0.00606482207212
12,B,G,0.0304126671814
13,B,H,0.0359284190717
14,C,A,0.00428618665557
15,C,B,0.0171453666419
16,C,D,0.0173264186193
17,C,E,0.082101829988
18,C,F,0.026850823189
19,C,G,0.00718377056695
20,C,H,0.0407996399049
21,D,A,0.00240759552232
22,D,B,0.00721885185171
23,D,C,0.0173264186193
24,D,E,0.00986075041782
25,D,F,0.00702176085218
26,D,G,0.00636299396817
27,D,H,0.0069700306856
28,E,A,0.00718689779933
29,E,B,0.0448259839124
30,E,C,0.082101829988
31,E,D,0.00986075041782
32,E,F,0.0151755661867
33,E,G,0.0102396661476
34,E,H,0.260894707556
35,F,A,0.00281946274419
36,F,B,0.00606482207212
37,F,C,0.026850823189
38,F,D,0.00702176085218
39,F,E,0.0151755661867
40,F,G,0.00319055328299
41,F,H,0.0149896551128
42,G,A,0.00843387988239
43,G,B,0.0304126671814
44,G,C,0.00718377056695
45,G,D,0.00636299396817
46,G,E,0.0102396661476
47,G,F,0.00319055328299
48,G,H,0.0084265662504
49,H,A,0.00849579054843
50,H,B,0.0359284190717
51,H,C,0.0407996399049
52,H,D,0.0069700306856
53,H,E,0.260894707556
54,H,F,0.0149896551128
55,H,G,0.0084265662504
