,Start,End,Attenuation
0,A,B,0.00468404238752
1,A,C,0.00250667152297
2,A,D,0.00422771400682
3,A,E,0.0086257236929
4,A,F,0.00219697912276
5,A,G,0.00755674156234
6,B,A,0.00468404238752
7,B,C,0.0347641047573
8,B,D,0.00316392193878
9,B,E,0.0525368584916
10,B,F,0.00280653351233
11,B,G,0.00494331032184
12,C,A,0.00250667152297
13,C,B,0.0347641047573
14,C,D,0.00223055887787
15,C,E,0.0110990366256
16,C,F,0.00236928683185
17,C,G,0.00301011826114
18,D,A,0.00422771400682
19,D,B,0.00316392193878
20,D,C,0.00223055887787
21,D,E,0.00491984176575
22,D,F,0.0193876089042
23,D,G,0.0543163039044
24,E,A,0.0086257236929
25,E,B,0.0525368584916
26,E,C,0.0110990366256
27,E,D,0.00491984176575
28,E,F,0.00358601801398
29,E,G,0.00932795376413
30,F,A,0.00219697912276
31,F,B,0.00280653351233
32,F,C,0.00236928683185
33,F,D,0.0193876089042
34,F,E,0.00358601801398
35,F,G,0.0101660474002
36,G,A,0.00755674156234
37,G,B,0.00494331032184
38,G,C,0.00301011826114
39,G,D,0.0543163039044
40,G,E,0.00932795376413
41,G,F,0.0101660474002
