,Start,End,Attenuation
0,A,B,0.00542422081659
1,A,C,0.0284437132819
2,A,D,0.00647855841892
3,A,E,0.00428385887653
4,A,F,0.00251049340076
5,A,G,0.0603648334344
6,A,H,0.00144868997019
7,A,I,0.00312384691386
8,B,A,0.00542422081659
9,B,C,0.0030805849208
10,B,D,0.0456165412032
11,B,E,0.0248940200403
12,B,F,0.00327502524462
13,B,G,0.00736583665344
14,B,H,0.00180547288098
15,B,I,0.00664220178444
16,C,A,0.0284437132819
17,C,B,0.0030805849208
18,C,D,0.0031426093943
19,C,E,0.00230897038532
20,C,F,0.00278949206484
21,C,G,0.0100167713595
22,C,H,0.00165009551286
23,C,I,0.00288991780244
24,D,A,0.00647855841892
25,D,B,0.0456165412032
26,D,C,0.0031426093943
27,D,E,0.108181764291
28,D,F,0.00216937318035
29,D,G,0.0115161446235
30,D,H,0.00129931094088
31,D,I,0.00363414862072
32,E,A,0.00428385887653
33,E,B,0.0248940200403
34,E,C,0.00230897038532
35,E,D,0.108181764291
36,E,F,0.00177059217784
37,E,G,0.00705980388882
38,E,H,0.00112071969149
39,E,I,0.00288806192293
40,F,A,0.00251049340076
41,F,B,0.00327502524462
42,F,C,0.00278949206484
43,F,D,0.00216937318035
44,F,E,0.00177059217784
45,F,G,0.00208932865007
46,F,H,0.0235220348311
47,F,I,0.0313914396296
48,G,A,0.0603648334344
49,G,B,0.00736583665344
50,G,C,0.0100167713595
51,G,D,0.0115161446235
52,G,E,0.00705980388882
53,G,F,0.00208932865007
54,G,H,0.00124306704863
55,G,I,0.00281902386387
56,H,A,0.00144868997019
57,H,B,0.00180547288098
58,H,C,0.00165009551286
59,H,D,0.00129931094088
60,H,E,0.00112071969149
61,H,F,0.0235220348311
62,H,G,0.00124306704863
63,H,I,0.0078640628202
64,I,A,0.00312384691386
65,I,B,0.00664220178444
66,I,C,0.00288991780244
67,I,D,0.00363414862072
68,I,E,0.00288806192293
69,I,F,0.0313914396296
70,I,G,0.00281902386387
71,I,H,0.0078640628202
