,Start,End,Attenuation
0,A,B,0.00249236171722
1,A,C,0.00968291842685
2,A,D,0.00279149494054
3,A,E,0.00192001166777
4,A,F,0.00553912506633
5,B,A,0.00249236171722
6,B,C,0.00789582150007
7,B,D,0.0208907139569
8,B,E,0.00459339323732
9,B,F,0.0165474984639
10,C,A,0.00968291842685
11,C,B,0.00789582150007
12,C,D,0.0056850476282
13,C,E,0.00548414020221
14,C,F,0.0157128927859
15,D,A,0.00279149494054
16,D,B,0.0208907139569
17,D,C,0.0056850476282
18,D,E,0.00224883734809
19,D,F,0.0305433730988
20,E,A,0.00192001166777
21,E,B,0.00459339323732
22,E,C,0.00548414020221
23,E,D,0.00224883734809
24,E,F,0.00293161930772
25,F,A,0.00553912506633
26,F,B,0.0165474984639
27,F,C,0.0157128927859
28,F,D,0.0305433730988
29,F,E,0.00293161930772
