,Start,End,Attenuation
0,A,B,0.00818936567183
1,A,C,0.00223461967006
2,A,D,0.00122017383831
3,A,E,0.00299918195227
4,A,F,0.00168234704256
5,A,G,0.00163467860773
6,B,A,0.00818936567183
7,B,C,0.00479834798261
8,B,D,0.00207531481063
9,B,E,0.00539886014472
10,B,F,0.00207492344828
11,B,G,0.00424827832738
12,C,A,0.00223461967006
13,C,B,0.00479834798261
14,C,D,0.0170166761839
15,C,E,0.0590579953421
16,C,F,0.00948836395705
17,C,G,0.020274709409
18,D,A,0.00122017383831
19,D,B,0.00207531481063
20,D,C,0.0170166761839
21,D,E,0.00902476607833
22,D,F,0.00916717785716
23,D,G,0.0106885164874
24,E,A,0.00299918195227
25,E,B,0.00539886014472
26,E,C,0.0590579953421
27,E,D,0.00902476607833
28,E,F,0.0136957512291
29,E,G,0.00846179919279
30,F,A,0.00168234704256
31,F,B,0.00207492344828
32,F,C,0.00948836395705
33,F,D,0.00916717785716
34,F,E,0.0136957512291
35,F,G,0.00354921039737
36,G,A,0.00163467860773
37,G,B,0.00424827832738
38,G,C,0.020274709409
39,G,D,0.0106885164874
40,G,E,0.00846179919279
41,G,F,0.00354921039737
