,Start,End,Attenuation
0,A,B,0.00259446010783
1,A,C,0.0536426811317
2,A,D,0.163827761224
3,A,E,0.00740790421575
4,A,F,0.00586881863646
5,A,G,0.00459134569254
6,A,H,0.00217217412088
7,A,I,0.00201461214188
8,B,A,0.00259446010783
9,B,C,0.00426126949495
10,B,D,0.00321972769924
11,B,E,0.00864583172243
12,B,F,0.0034008719619
13,B,G,0.0180840559052
14,B,H,0.261078766646
15,B,I,0.0107096852799
16,C,A,0.0536426811317
17,C,B,0.00426126949495
18,C,D,0.135011627068
19,C,E,0.015046636066
20,C,F,0.00739497032983
21,C,G,0.00873861103638
22,C,H,0.00339876419846
23,C,I,0.00295380354682
24,D,A,0.163827761224
25,D,B,0.00321972769924
26,D,C,0.135011627068
27,D,E,0.0119053951112
28,D,F,0.00844236944524
29,D,G,0.00557301422397
30,D,H,0.00265937243235
31,D,I,0.002242365603
32,E,A,0.00740790421575
33,E,B,0.00864583172243
34,E,C,0.015046636066
35,E,D,0.0119053951112
36,E,F,0.0209945956543
37,E,G,0.00857929701644
38,E,H,0.0068822061632
39,E,I,0.00311676024094
40,F,A,0.00586881863646
41,F,B,0.0034008719619
42,F,C,0.00739497032983
43,F,D,0.00844236944524
44,F,E,0.0209945956543
45,F,G,0.00322685308096
46,F,H,0.0030472601288
47,F,I,0.00162425998581
48,G,A,0.00459134569254
49,G,B,0.0180840559052
50,G,C,0.00873861103638
51,G,D,0.00557301422397
52,G,E,0.00857929701644
53,G,F,0.00322685308096
54,G,H,0.011517979741
55,G,I,0.0163824395313
56,H,A,0.00217217412088
57,H,B,0.261078766646
58,H,C,0.00339876419846
59,H,D,0.00265937243235
60,H,E,0.0068822061632
61,H,F,0.0030472601288
62,H,G,0.011517979741
63,H,I,0.00909775759454
64,I,A,0.00201461214188
65,I,B,0.0107096852799
66,I,C,0.00295380354682
67,I,D,0.002242365603
68,I,E,0.00311676024094
69,I,F,0.00162425998581
70,I,G,0.0163824395313
71,I,H,0.00909775759454
