,Start,End,Attenuation
0,A,B,0.00162438158211
1,A,C,0.00378558148055
2,A,D,0.00338470542535
3,A,E,0.032548229114
4,A,F,0.00181985842362
5,B,A,0.00162438158211
6,B,C,0.0135482993827
7,B,D,0.0107425780083
8,B,E,0.00118820724283
9,B,F,0.00249089181969
10,C,A,0.00378558148055
11,C,B,0.0135482993827
12,C,D,0.0547602668886
13,C,E,0.00239247603559
14,C,F,0.00342037497982
15,D,A,0.00338470542535
16,D,B,0.0107425780083
17,D,C,0.0547602668886
18,D,E,0.0023931678782
19,D,F,0.00604891737215
20,E,A,0.032548229114
21,E,B,0.00118820724283
22,E,C,0.00239247603559
23,E,D,0.0023931678782
24,E,F,0.00177537385122
25,F,A,0.00181985842362
26,F,B,0.00249089181969
27,F,C,0.00342037497982
28,F,D,0.00604891737215
29,F,E,0.00177537385122
