,Start,End,Attenuation
0,A,B,0.00637218477992
1,A,C,0.00169644447687
2,A,D,0.00160171854882
3,A,E,0.00279759074375
4,A,F,0.0156359244044
5,B,A,0.00637218477992
6,B,C,0.00396609668376
7,B,D,0.00254069644949
8,B,E,0.00729146906186
9,B,F,0.00443857564322
10,C,A,0.00169644447687
11,C,B,0.00396609668376
12,C,D,0.0208392875626
13,C,E,0.0342411565377
14,C,F,0.00230381631604
15,D,A,0.00160171854882
16,D,B,0.00254069644949
17,D,C,0.0208392875626
18,D,E,0.0148891767042
19,D,F,0.00263151355957
20,E,A,0.00279759074375
21,E,B,0.00729146906186
22,E,C,0.0342411565377
23,E,D,0.0148891767042
24,E,F,0.00410068381251
25,F,A,0.0156359244044
26,F,B,0.00443857564322
27,F,C,0.00230381631604
28,F,D,0.00263151355957
29,F,E,0.00410068381251
