,Start,End,Attenuation
0,A,B,0.00613897816539
1,A,C,0.00505653692384
2,A,D,0.0136854963596
3,A,E,0.0233695037329
4,A,F,0.0151350935176
5,B,A,0.00613897816539
6,B,C,0.067720179428
7,B,D,0.0130672014192
8,B,E,0.0256258803285
9,B,F,0.0238830779814
10,C,A,0.00505653692384
11,C,B,0.067720179428
12,C,D,0.0173430017963
13,C,E,0.0165061099888
14,C,F,0.0109134681372
15,D,A,0.0136854963596
16,D,B,0.0130672014192
17,D,C,0.0173430017963
18,D,E,0.0337783902111
19,D,F,0.0112872748715
20,E,A,0.0233695037329
21,E,B,0.0256258803285
22,E,C,0.0165061099888
23,E,D,0.0337783902111
24,E,F,0.0625859436817
25,F,A,0.0151350935176
26,F,B,0.0238830779814
27,F,C,0.0109134681372
28,F,D,0.0112872748715
29,F,E,0.0625859436817
