,Start,End,Attenuation
0,A,B,0.00429240546931
1,A,C,0.0106088939117
2,A,D,0.0038277829311
3,A,E,0.127399556975
4,A,F,0.00498885688753
5,A,G,0.00354061433896
6,A,H,0.00260619761342
7,B,A,0.00429240546931
8,B,C,0.00166750014745
9,B,D,0.00164926560323
10,B,E,0.00515781490128
11,B,F,0.019075479909
12,B,G,0.00754497435816
13,B,H,0.0135372238455
14,C,A,0.0106088939117
15,C,B,0.00166750014745
16,C,D,0.00243778216828
17,C,E,0.00895539710769
18,C,F,0.0017587891842
19,C,G,0.00145760663676
20,C,H,0.00116527899767
21,D,A,0.0038277829311
22,D,B,0.00164926560323
23,D,C,0.00243778216828
24,D,E,0.00282390238922
25,D,F,0.00291595410549
26,D,G,0.00352539547083
27,D,H,0.00193477687536
28,E,A,0.127399556975
29,E,B,0.00515781490128
30,E,C,0.00895539710769
31,E,D,0.00282390238922
32,E,F,0.00496957038639
33,E,G,0.00328824718201
34,E,H,0.00266410251277
35,F,A,0.00498885688753
36,F,B,0.019075479909
37,F,C,0.0017587891842
38,F,D,0.00291595410549
39,F,E,0.00496957038639
40,F,G,0.049329897429
41,F,H,0.0328442196909
42,G,A,0.00354061433896
43,G,B,0.00754497435816
44,G,C,0.00145760663676
45,G,D,0.00352539547083
46,G,E,0.00328824718201
47,G,F,0.049329897429
48,G,H,0.0275782112889
49,H,A,0.00260619761342
50,H,B,0.0135372238455
51,H,C,0.00116527899767
52,H,D,0.00193477687536
53,H,E,0.00266410251277
54,H,F,0.0328442196909
55,H,G,0.0275782112889
