,Start,End,Attenuation
0,A,B,0.00143213159832
1,A,C,0.00305820086225
2,A,D,0.00448410914254
3,A,E,0.0143769421289
4,A,F,0.00136738951106
5,B,A,0.00143213159832
6,B,C,0.00661441004452
7,B,D,0.00755611312219
8,B,E,0.00257892200436
9,B,F,0.0109356492919
10,C,A,0.00305820086225
11,C,B,0.00661441004452
12,C,D,0.016072217514
13,C,E,0.0045364577268
14,C,F,0.00278022215852
15,D,A,0.00448410914254
16,D,B,0.00755611312219
17,D,C,0.016072217514
18,D,E,0.0134414025472
19,D,F,0.00524680319094
20,E,A,0.0143769421289
21,E,B,0.00257892200436
22,E,C,0.0045364577268
23,E,D,0.0134414025472
24,E,F,0.00280530075548
25,F,A,0.00136738951106
26,F,B,0.0109356492919
27,F,C,0.00278022215852
28,F,D,0.00524680319094
29,F,E,0.00280530075548
