,Start,End,Attenuation
0,A,B,0.015215559651
1,A,C,0.0125233422683
2,A,D,0.00469050775951
3,A,E,0.0125231399256
4,A,F,0.00707875649761
5,B,A,0.015215559651
6,B,C,0.0274613601716
7,B,D,0.0026898874209
8,B,E,0.00353120748135
9,B,F,0.0462532017337
10,C,A,0.0125233422683
11,C,B,0.0274613601716
12,C,D,0.00189396280902
13,C,E,0.00414706951986
14,C,F,0.0344923330882
15,D,A,0.00469050775951
16,D,B,0.0026898874209
17,D,C,0.00189396280902
18,D,E,0.00369083536507
19,D,F,0.00174615486972
20,E,A,0.0125231399256
21,E,B,0.00353120748135
22,E,C,0.00414706951986
23,E,D,0.00369083536507
24,E,F,0.00251873639508
25,F,A,0.00707875649761
26,F,B,0.0462532017337
27,F,C,0.0344923330882
28,F,D,0.00174615486972
29,F,E,0.00251873639508
