,Start,End,Attenuation
0,A,B,0.0014605719157
1,A,C,0.106125329766
2,A,D,0.00220076762145
3,A,E,0.00399966271319
4,A,F,0.00238309160535
5,B,A,0.0014605719157
6,B,C,0.00148123494578
7,B,D,0.0299985742814
8,B,E,0.00271638918386
9,B,F,0.00444599786632
10,C,A,0.106125329766
11,C,B,0.00148123494578
12,C,D,0.00214735401934
13,C,E,0.00310701649146
14,C,F,0.00289488935094
15,D,A,0.00220076762145
16,D,B,0.0299985742814
17,D,C,0.00214735401934
18,D,E,0.0054977367981
19,D,F,0.00434695713496
20,E,A,0.00399966271319
21,E,B,0.00271638918386
22,E,C,0.00310701649146
23,E,D,0.0054977367981
24,E,F,0.00173653457149
25,F,A,0.00238309160535
26,F,B,0.00444599786632
27,F,C,0.00289488935094
28,F,D,0.00434695713496
29,F,E,0.00173653457149
