,Start,End,Attenuation
0,A,B,0.00469435928254
1,A,C,0.00304857198509
2,A,D,0.00588767158289
3,A,E,0.00304872127047
4,A,F,0.107532046674
5,A,G,0.00721239734633
6,A,H,0.00683754479412
7,B,A,0.00469435928254
8,B,C,0.0257294571897
9,B,D,0.00837444929202
10,B,E,0.0122107568288
11,B,F,0.00371907331769
12,B,G,0.0235192641034
13,B,H,0.156040247188
14,C,A,0.00304857198509
15,C,B,0.0257294571897
16,C,D,0.0123669635373
17,C,E,0.0759330204468
18,C,F,0.00237169217879
19,C,G,0.00622848103592
20,C,H,0.0183937651183
21,D,A,0.00588767158289
22,D,B,0.00837444929202
23,D,C,0.0123669635373
24,D,E,0.0221657396465
25,D,F,0.00389393544914
26,D,G,0.00467102914744
27,D,H,0.010955815558
28,E,A,0.00304872127047
29,E,B,0.0122107568288
30,E,C,0.0759330204468
31,E,D,0.0221657396465
32,E,F,0.00230332182185
33,E,G,0.00442673514773
34,E,H,0.0114066962709
35,F,A,0.107532046674
36,F,B,0.00371907331769
37,F,C,0.00237169217879
38,F,D,0.00389393544914
39,F,E,0.00230332182185
40,F,G,0.00645214704418
41,F,H,0.00510346236501
42,G,A,0.00721239734633
43,G,B,0.0235192641034
44,G,C,0.00622848103592
45,G,D,0.00467102914744
46,G,E,0.00442673514773
47,G,F,0.00645214704418
48,G,H,0.0307960862239
49,H,A,0.00683754479412
50,H,B,0.156040247188
51,H,C,0.0183937651183
52,H,D,0.010955815558
53,H,E,0.0114066962709
54,H,F,0.00510346236501
55,H,G,0.0307960862239
