,Start,End,Attenuation
0,A,B,0.00175221330961
1,A,C,0.00339851186731
2,A,D,0.259838635953
3,A,E,0.0143339283951
4,A,F,0.0018367465724
5,A,G,0.0040994478308
6,B,A,0.00175221330961
7,B,C,0.00418666436802
8,B,D,0.00200860529538
9,B,E,0.00189719805824
10,B,F,0.0232177096955
11,B,G,0.0107278852616
12,C,A,0.00339851186731
13,C,B,0.00418666436802
14,C,D,0.00432790702911
15,C,E,0.00208719038694
16,C,F,0.00918054693406
17,C,G,0.0043315179993
18,D,A,0.259838635953
19,D,B,0.00200860529538
20,D,C,0.00432790702911
21,D,E,0.0118967514883
22,D,F,0.002165365476
23,D,G,0.00480044158164
24,E,A,0.0143339283951
25,E,B,0.00189719805824
26,E,C,0.00208719038694
27,E,D,0.0118967514883
28,E,F,0.0016387342291
29,E,G,0.00561551125263
30,F,A,0.0018367465724
31,F,B,0.0232177096955
32,F,C,0.00918054693406
33,F,D,0.002165365476
34,F,E,0.0016387342291
35,F,G,0.00617697046051
36,G,A,0.0040994478308
37,G,B,0.0107278852616
38,G,C,0.0043315179993
39,G,D,0.00480044158164
40,G,E,0.00561551125263
41,G,F,0.00617697046051
