,Start,End,Attenuation
0,A,B,0.00593709981623
1,A,C,0.0456256594457
2,A,D,0.00964943210745
3,A,E,0.00395046635568
4,A,F,0.0147700829016
5,A,G,0.00535184844146
6,A,H,0.00245425604804
7,A,I,0.00857317553512
8,B,A,0.00593709981623
9,B,C,0.00487385304531
10,B,D,0.00195114176921
11,B,E,0.00289183473379
12,B,F,0.00224586808059
13,B,G,0.00862537438276
14,B,H,0.00614414605187
15,B,I,0.00581976095893
16,C,A,0.0456256594457
17,C,B,0.00487385304531
18,C,D,0.0132025158436
19,C,E,0.00751660480778
20,C,F,0.0154109166631
21,C,G,0.00319408492682
22,C,H,0.00301038205097
23,C,I,0.0193309022128
24,D,A,0.00964943210745
25,D,B,0.00195114176921
26,D,C,0.0132025158436
27,D,E,0.00358648324504
28,D,F,0.125657015397
29,D,G,0.00182979174067
30,D,H,0.00142615578392
31,D,I,0.00459318587656
32,E,A,0.00395046635568
33,E,B,0.00289183473379
34,E,C,0.00751660480778
35,E,D,0.00358648324504
36,E,F,0.00316849915092
37,E,G,0.00142492169354
38,E,H,0.00557608277735
39,E,I,0.0283538102347
40,F,A,0.0147700829016
41,F,B,0.00224586808059
42,F,C,0.0154109166631
43,F,D,0.125657015397
44,F,E,0.00316849915092
45,F,G,0.00228904259288
46,F,H,0.00144897502773
47,F,I,0.00451193798975
48,G,A,0.00535184844146
49,G,B,0.00862537438276
50,G,C,0.00319408492682
51,G,D,0.00182979174067
52,G,E,0.00142492169354
53,G,F,0.00228904259288
54,G,H,0.00181384180635
55,G,I,0.00236733774536
56,H,A,0.00245425604804
57,H,B,0.00614414605187
58,H,C,0.00301038205097
59,H,D,0.00142615578392
60,H,E,0.00557608277735
61,H,F,0.00144897502773
62,H,G,0.00181384180635
63,H,I,0.00714755445614
64,I,A,0.00857317553512
65,I,B,0.00581976095893
66,I,C,0.0193309022128
67,I,D,0.00459318587656
68,I,E,0.0283538102347
69,I,F,0.00451193798975
70,I,G,0.00236733774536
71,I,H,0.00714755445614
