,Start,End,Attenuation
0,A,B,0.00288879559375
1,A,C,0.0550005771957
2,A,D,0.0038960811941
3,A,E,0.01019504373
4,A,F,0.00134965973772
5,A,G,0.00577088726675
6,B,A,0.00288879559375
7,B,C,0.00305882923678
8,B,D,0.0302811460847
9,B,E,0.00200675705779
10,B,F,0.00329256617308
11,B,G,0.00532267580778
12,C,A,0.0550005771957
13,C,B,0.00305882923678
14,C,D,0.00353256038375
15,C,E,0.0263145199747
16,C,F,0.00174286942422
17,C,G,0.0107247565898
18,D,A,0.0038960811941
19,D,B,0.0302811460847
20,D,C,0.00353256038375
21,D,E,0.00203444689698
22,D,F,0.00194029379494
23,D,G,0.00402693432411
24,E,A,0.01019504373
25,E,B,0.00200675705779
26,E,C,0.0263145199747
27,E,D,0.00203444689698
28,E,F,0.00177901772638
29,E,G,0.00930974186577
30,F,A,0.00134965973772
31,F,B,0.00329256617308
32,F,C,0.00174286942422
33,F,D,0.00194029379494
34,F,E,0.00177901772638
35,F,G,0.0048862525694
36,G,A,0.00577088726675
37,G,B,0.00532267580778
38,G,C,0.0107247565898
39,G,D,0.00402693432411
40,G,E,0.00930974186577
41,G,F,0.0048862525694
